antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'usda_hydrologic_group=B', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'pai_landslide_hazard_level=Moderata P1', 'is_locality_1ring=0'})",0.10932005339175088,0.10371480645490304,0.05627863043950635,0.5148061009248743,4.963670265814176,1.0,0.044940522260341245,1.8472721838703898,0.8965467086079189,0.35902005714447366,0.4586612580801125,0.5287173997013631
"frozenset({'landslide_surface_class=2', 'pai_landslide_hazard_level=Moderata P1', 'is_locality_1ring=0'})","frozenset({'usda_hydrologic_group=B', 'rooting_depth_class=4'})",0.10371480645490304,0.10932005339175088,0.05627863043950635,0.5426286984778519,4.963670265814175,1.0,0.044940522260341245,1.9473892298096411,0.890939826191075,0.35902005714447366,0.4864919736165169,0.5287173997013631
"frozenset({'landslide_surface_class=2', 'pai_landslide_hazard_level=Moderata P1'})","frozenset({'usda_hydrologic_group=B', 'is_locality_1ring=0', 'rooting_depth_class=4'})",0.11618470707706771,0.0985131018212618,0.05627863043950635,0.48438931297709925,4.917003972283359,1.0,0.044832914561149705,1.7483867593665663,0.9013468406548188,0.3552513716269175,0.42804417006549733,0.5278349895968099
"frozenset({'usda_hydrologic_group=B', 'is_locality_1ring=0', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'pai_landslide_hazard_level=Moderata P1'})",0.0985131018212618,0.11618470707706771,0.05627863043950635,0.5712806662165204,4.917003972283359,1.0,0.044832914561149705,2.0615242264051807,0.883677980908993,0.3552513716269175,0.5149220236214407,0.5278349895968099
"frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4', 'usda_hydrologic_group=C'})","frozenset({'descending_soil_presence=0', 'rooting_depth_class=4'})",0.05399041254440074,0.21809465949455217,0.05379529318900414,0.9963860369609856,4.56859438589726,1.0,0.042020272549162664,216.3567618330399,0.825693847100526,0.24643981716607413,0.9953780044056506,0.6215231663018059
"frozenset({'descending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4', 'usda_hydrologic_group=C'})",0.21809465949455217,0.05399041254440074,0.05379529318900414,0.24666029564262623,4.56859438589726,1.0,0.042020272549162664,1.2557543190459872,0.9989883112388755,0.24643981716607413,0.20366588843611313,0.6215231663018059
"frozenset({'descending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'surface_stoniness_class=4', 'usda_hydrologic_group=C'})",0.21809465949455217,0.05399041254440074,0.05379529318900414,0.24666029564262623,4.56859438589726,1.0,0.042020272549162664,1.2557543190459872,0.9989883112388755,0.24643981716607413,0.20366588843611313,0.6215231663018059
"frozenset({'surface_stoniness_class=4', 'usda_hydrologic_group=C'})","frozenset({'descending_soil_presence=0', 'rooting_depth_class=4'})",0.05399041254440074,0.21809465949455217,0.05379529318900414,0.9963860369609856,4.56859438589726,1.0,0.042020272549162664,216.3567618330399,0.825693847100526,0.24643981716607413,0.9953780044056506,0.6215231663018059
"frozenset({'ascending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4', 'usda_hydrologic_group=C'})",0.21858245788304367,0.05399041254440074,0.053910590989920314,0.2466373171572904,4.568168782827142,1.0,0.04210923391384569,1.2557160169998909,0.9995858303823877,0.246547283457381,0.20364159852865285,0.6225794388661195
"frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4', 'usda_hydrologic_group=C'})","frozenset({'ascending_soil_presence=0', 'rooting_depth_class=4'})",0.05399041254440074,0.21858245788304367,0.053910590989920314,0.9985215605749487,4.568168782827142,1.0,0.04210923391384569,528.5421430707779,0.8256722902916697,0.246547283457381,0.9981080032820276,0.6225794388661195
"frozenset({'surface_stoniness_class=4', 'usda_hydrologic_group=C'})","frozenset({'ascending_soil_presence=0', 'rooting_depth_class=4'})",0.05399041254440074,0.21858245788304367,0.053910590989920314,0.9985215605749487,4.568168782827142,1.0,0.04210923391384569,528.5421430707779,0.8256722902916697,0.246547283457381,0.9981080032820276,0.6225794388661195
"frozenset({'ascending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'surface_stoniness_class=4', 'usda_hydrologic_group=C'})",0.21858245788304367,0.05399041254440074,0.053910590989920314,0.2466373171572904,4.568168782827142,1.0,0.04210923391384569,1.2557160169998909,0.9995858303823877,0.246547283457381,0.20364159852865285,0.6225794388661195
"frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4'})","frozenset({'ascending_soil_presence=0', 'rooting_depth_class=4'})",0.05451812171013246,0.21858245788304367,0.05443386562484756,0.9984545306653652,4.567862125512403,1.0,0.04251716058227988,505.61827698870985,0.8261175858357392,0.24893530723991078,0.9980222233935931,0.6237428969895773
"frozenset({'ascending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4'})",0.21858245788304367,0.05451812171013246,0.05443386562484756,0.24903126331378952,4.567862125512402,1.0,0.04251716058227988,1.2590162973521142,0.9995670235764427,0.24893530723991078,0.20572910604641212,0.6237428969895773
"frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4'})","frozenset({'descending_soil_presence=0', 'rooting_depth_class=4'})",0.05451812171013246,0.21809465949455217,0.05430969876232245,0.9961769969090613,4.567635902767004,1.0,0.04241958757166856,204.52647353561227,0.8261061180757624,0.24878118144145608,0.9951106573994399,0.6225979634918418
"frozenset({'descending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4'})",0.21809465949455217,0.05451812171013246,0.05430969876232245,0.2490189300746223,4.567635902767004,1.0,0.04241958757166856,1.258995620733578,0.9989295682263997,0.24878118144145608,0.20571606165132597,0.6225979634918418
