"Stazione";"Firenze Giardino di Boboli"
"Codice";"TOS03001099"
"Comune";"Firenze"
"Provincia";"FI"
"GB [m]";"E";1681255;"N";4847912
"WGS84 [°]";"Lat";43.762;"Lon";11.251
"Quota [m]";112,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
16/04/2025;23.2;12.4
17/04/2025;17.1;12.0
18/04/2025;14.9;9.6
19/04/2025;20.4;7.2
20/04/2025;20.1;10.8
21/04/2025;24.1;11.5
22/04/2025;25.0;11.6
23/04/2025;23.2;13.3
24/04/2025;23.3;12.8
25/04/2025;22.5;11.3
26/04/2025;21.3;12.0
27/04/2025;23.0;11.1
28/04/2025;24.8;13.3
29/04/2025;26.6;11.7
30/04/2025;27.6;11.5
01/05/2025;30.1;10.2
02/05/2025;30.3;11.9
03/05/2025;26.3;12.6
04/05/2025;22.8;10.9
05/05/2025;19.3;14.2
06/05/2025;20.9;12.0
07/05/2025;17.8;10.0
08/05/2025;20.3;10.4
09/05/2025;22.1;11.2
10/05/2025;24.8;9.9
11/05/2025;26.4;11.9
12/05/2025;25.1;11.0
13/05/2025;24.6;14.7
14/05/2025;26.5;12.2
15/05/2025;27.0;11.7
16/05/2025;20.7;11.8
17/05/2025;22.0;10.6
18/05/2025;20.9;8.7
19/05/2025;25.3;13.1
20/05/2025;21.5;14.5
21/05/2025;22.9;13.5
22/05/2025;24.2;13.3
23/05/2025;20.3;13.3
24/05/2025;23.6;11.0
25/05/2025;25.7;9.6
26/05/2025;24.7;13.5
27/05/2025;26.2;13.0
28/05/2025;27.8;13.7
29/05/2025;29.5;14.7
30/05/2025;31.5;14.9
31/05/2025;32.3;15.5
01/06/2025;30.8;14.9
02/06/2025;30.7;16.4
03/06/2025;30.5;18.1
04/06/2025;29.9;16.0
05/06/2025;28.3;16.4
06/06/2025;30.5;19.6
07/06/2025;31.5;16.9
08/06/2025;29.5;18.5
09/06/2025;32.4;15.1
10/06/2025;33.6;18.9
11/06/2025;33.1;18.1
12/06/2025;35.0;17.4
13/06/2025;36.1;19.2
14/06/2025;36.9;21.5
15/06/2025;36.1;22.7
16/06/2025;33.5;19.6
17/06/2025;25.2;18.9
18/06/2025;32.9;21.4
19/06/2025;36.5;19.6
20/06/2025;36.5;19.7
21/06/2025;35.6;20.3
22/06/2025;33.7;20.4
23/06/2025;34.1;19.8
24/06/2025;33.6;19.2
25/06/2025;36.2;20.8
26/06/2025;36.1;21.9
27/06/2025;36.0;21.7
28/06/2025;37.0;21.5
29/06/2025;36.1;22.2
30/06/2025;39.7;21.4
01/07/2025;39.8;22.8
02/07/2025;38.2;19.9
03/07/2025;37.6;18.9
04/07/2025;37.9;21.7
05/07/2025;36.8;21.9
06/07/2025;31.1;19.6
07/07/2025;28.7;21.4
08/07/2025;30.0;18.3
09/07/2025;30.0;16.7
10/07/2025;31.2;14.8
11/07/2025;32.6;15.7
12/07/2025;30.8;16.4
13/07/2025;27.4;19.3
14/07/2025;31.5;16.9
15/07/2025;34.9;18.5
16/07/2025;35.2;20.0
17/07/2025;34.3;22.5
18/07/2025;36.0;19.8
19/07/2025;32.6;21.5
20/07/2025;34.3;21.9
21/07/2025;33.7;23.2
22/07/2025;31.4;21.0
23/07/2025;32.3;18.8
24/07/2025;33.7;20.3
25/07/2025;28.7;20.2
26/07/2025;29.8;18.7
27/07/2025;31.9;16.6
28/07/2025;23.4;18.1
29/07/2025;29.2;16.9
30/07/2025;32.6;15.6
31/07/2025;32.8;15.4
01/08/2025;33.2;17.9
02/08/2025;28.7;20.3
03/08/2025;26.7;18.4
04/08/2025;30.4;14.9
05/08/2025;35.0;17.3
06/08/2025;34.3;18.1
07/08/2025;36.1;21.4
08/08/2025;37.9;20.0
09/08/2025;39.7;20.6
10/08/2025;40.5;21.1
11/08/2025;38.0;21.9
12/08/2025;38.9;22.1
13/08/2025;39.1;23.2
14/08/2025;38.5;22.6
15/08/2025;36.6;19.8
16/08/2025;37.3;20.4
17/08/2025;36.1;23.0
18/08/2025;35.3;20.7
19/08/2025;34.7;21.4
20/08/2025;29.8;20.7
21/08/2025;30.3;19.5
22/08/2025;31.1;18.5
23/08/2025;29.8;17.4
24/08/2025;30.6;18.4
25/08/2025;31.1;18.2
26/08/2025;32.5;18.7
27/08/2025;31.8;18.9
28/08/2025;33.5;19.6
29/08/2025;29.9;19.4
30/08/2025;25.2;16.0
31/08/2025;30.1;14.5
01/09/2025;30.7;16.2
02/09/2025;27.2;18.6
03/09/2025;28.8;16.9
04/09/2025;31.6;16.1
05/09/2025;29.9;17.6
06/09/2025;32.0;15.2
07/09/2025;31.7;15.9
08/09/2025;30.5;15.7
09/09/2025;27.1;19.0
10/09/2025;22.6;19.7
11/09/2025;25.8;17.5
12/09/2025;28.1;16.3
13/09/2025;26.4;16.7
14/09/2025;25.8;15.4
15/09/2025;28.3;16.1
16/09/2025;27.5;18.3
17/09/2025;28.2;16.4
18/09/2025;32.5;16.3
19/09/2025;34.8;16.5
20/09/2025;33.9;17.9
21/09/2025;31.9;17.5
22/09/2025;27.6;18.2
23/09/2025;25.2;18.6
24/09/2025;23.6;14.2
25/09/2025;18.2;12.7
26/09/2025;20.1;13.1
27/09/2025;23.6;11.1
28/09/2025;22.2;13.0
29/09/2025;25.8;11.3
30/09/2025;25.3;10.8
01/10/2025;20.2;14.8
02/10/2025;18.4;10.4
03/10/2025;19.6;7.1
04/10/2025;21.2;5.1
05/10/2025;17.5;8.6
06/10/2025;22.1;5.3
07/10/2025;22.9;6.6
08/10/2025;24.9;8.8
09/10/2025;25.4;10.4
10/10/2025;27.3;11.6
11/10/2025;27.2;11.2
12/10/2025;26.3;11.7
13/10/2025;25.6;10.9
14/10/2025;24.8;12.4
15/10/2025;22.3;13.7
16/10/2025;21.6;12.1
17/10/2025;20.2;10.7
18/10/2025;22.2;7.9
19/10/2025;21.7;7.5
20/10/2025;18.1;9.4
21/10/2025;19.1;14.5
22/10/2025;17.7;14.5
23/10/2025;21.4;16.2
24/10/2025;19.7;13.7
25/10/2025;19.3;14.5
26/10/2025;19.7;12.5
27/10/2025;17.3;7.7
28/10/2025;21.3;11.4
29/10/2025;20.6;11.6
30/10/2025;20.1;16.5
31/10/2025;21.7;15.0
01/11/2025;21.5;12.8
02/11/2025;21.0;15.2
03/11/2025;20.4;10.2
04/11/2025;20.9;6.7
05/11/2025;20.4;4.9
06/11/2025;20.1;4.3
07/11/2025;16.7;6.3
08/11/2025;18.8;6.1
09/11/2025;16.7;6.3
10/11/2025;17.7;5.0
11/11/2025;18.9;4.4
12/11/2025;19.7;11.0
13/11/2025;19.5;11.2
14/11/2025;18.2;12.1
15/11/2025;18.9;14.0
16/11/2025;21.2;15.0
17/11/2025;19.2;11.7
18/11/2025;13.5;8.5
19/11/2025;12.0;3.7
20/11/2025;13.9;7.9
21/11/2025;12.4;6.3
22/11/2025;6.8;4.6
23/11/2025;8.1;-0.2
24/11/2025;12.0;4.9
25/11/2025;13.6;6.9
26/11/2025;11.2;5.5
27/11/2025;9.7;7.0
28/11/2025;10.6;7.0
29/11/2025;13.0;0.1
30/11/2025;11.1;-0.8
01/12/2025;10.9;7.2
02/12/2025;12.3;6.7
03/12/2025;13.1;4.5
04/12/2025;12.3;5.5
05/12/2025;14.0;6.3
06/12/2025;12.5;2.5
07/12/2025;13.3;5.9
08/12/2025;15.2;3.4
09/12/2025;15.1;4.7
10/12/2025;14.1;8.2
11/12/2025;9.3;5.8
12/12/2025;12.2;5.7
13/12/2025;14.1;2.5
14/12/2025;12.3;1.6
15/12/2025;10.3;1.4
16/12/2025;10.7;8.4
17/12/2025;12.1;9.5
18/12/2025;12.9;9.6
19/12/2025;13.7;10.6
20/12/2025;15.7;9.7
21/12/2025;14.5;6.4
22/12/2025;14.8;6.0
23/12/2025;12.4;9.5
24/12/2025;11.9;8.9
25/12/2025;10.1;7.8
26/12/2025;11.0;7.1
27/12/2025;13.5;3.4
28/12/2025;11.9;-0.3
29/12/2025;12.1;-1.0
30/12/2025;13.7;2.7
31/12/2025;10.3;0.0
01/01/2026;6.8;-2.9
02/01/2026;13.3;2.1
03/01/2026;13.2;7.5
04/01/2026;9.0;5.5
05/01/2026;5.8;4.0
06/01/2026;4.8;1.5
07/01/2026;4.8;-2.2
08/01/2026;4.0;-4.2
09/01/2026;12.6;2.4
10/01/2026;12.6;2.3
11/01/2026;11.9;-1.5
12/01/2026;7.4;-2.2
13/01/2026;9.1;4.4
14/01/2026;12.6;7.0
15/01/2026;12.9;9.1
16/01/2026;15.7;7.1
17/01/2026;15.3;4.6
18/01/2026;15.5;5.3
19/01/2026;11.6;8.0
20/01/2026;10.5;6.2
21/01/2026;8.6;2.3
22/01/2026;12.3;-0.1
23/01/2026;7.5;2.8
24/01/2026;11.0;6.7
25/01/2026;10.9;5.6
26/01/2026;12.4;3.3
27/01/2026;12.0;1.1
28/01/2026;11.4;6.9
29/01/2026;10.1;5.7
30/01/2026;10.0;4.2
31/01/2026;12.8;6.9
01/02/2026;11.4;3.3
02/02/2026;7.9;0.0
03/02/2026;12.5;6.3
04/02/2026;10.0;8.5
05/02/2026;11.7;7.2
06/02/2026;13.1;8.4
07/02/2026;12.3;7.9
08/02/2026;12.3;6.7
09/02/2026;13.5;7.0
10/02/2026;13.3;6.0
11/02/2026;13.9;9.5
12/02/2026;15.2;9.4
13/02/2026;15.9;5.5
14/02/2026;12.2;10.0
15/02/2026;15.2;7.9
16/02/2026;12.0;7.1
17/02/2026;17.0;5.5
18/02/2026;15.5;3.6
19/02/2026;13.8;9.7
20/02/2026;16.6;7.2
21/02/2026;17.4;6.9
22/02/2026;18.4;3.5
23/02/2026;14.9;7.0
24/02/2026;15.0;8.0
25/02/2026;20.4;6.9
26/02/2026;20.4;6.6
27/02/2026;14.7;8.3
28/02/2026;17.0;7.5
01/03/2026;16.4;6.0
02/03/2026;18.0;8.6
03/03/2026;17.0;9.1
04/03/2026;16.5;7.2
05/03/2026;20.7;6.6
06/03/2026;18.3;8.7
07/03/2026;18.9;6.8
08/03/2026;19.3;9.8
09/03/2026;20.7;5.9
10/03/2026;19.7;7.1
11/03/2026;17.2;10.3
12/03/2026;14.9;9.6
13/03/2026;20.8;7.5
14/03/2026;16.9;6.2
15/03/2026;19.0;11.5
16/03/2026;20.9;11.6
17/03/2026;17.8;8.3
18/03/2026;12.2;9.0
19/03/2026;16.4;8.3
20/03/2026;16.6;6.7
21/03/2026;16.6;2.7
22/03/2026;14.8;6.8
23/03/2026;16.4;5.2
24/03/2026;19.0;5.0
25/03/2026;18.1;4.7
26/03/2026;14.1;5.5
27/03/2026;12.0;6.1
28/03/2026;19.1;2.4
29/03/2026;16.9;3.5
30/03/2026;17.4;4.2
31/03/2026;14.4;4.8
01/04/2026;11.6;9.8
02/04/2026;13.9;10.6
03/04/2026;20.9;10.1
04/04/2026;24.3;5.7
05/04/2026;24.5;6.4
06/04/2026;22.6;6.4
07/04/2026;23.5;9.6
08/04/2026;24.2;6.3
09/04/2026;24.3;7.8
10/04/2026;23.4;8.9
11/04/2026;25.3;8.8
12/04/2026;24.1;11.1
13/04/2026;21.7;14.1
14/04/2026;17.3;13.3
15/04/2026;20.1;15.7
16/04/2026;25.6;11.9
17/04/2026;26.6;12.3
18/04/2026;28.1;12.1
19/04/2026;26.1;10.8
20/04/2026;23.7;9.8
21/04/2026;20.2;14.2
22/04/2026;19.5;11.1
23/04/2026;22.3;6.6
24/04/2026;25.2;5.5
25/04/2026;24.6;8.4
26/04/2026;25.3;8.3
27/04/2026;26.6;8.8
28/04/2026;27.5;9.3
29/04/2026;28.0;9.8
30/04/2026;20.4;12.6
01/05/2026;20.9;10.9
02/05/2026;26.8;7.0
03/05/2026;25.4;9.2
04/05/2026;25.5;9.8
05/05/2026;16.9;12.8
06/05/2026;21.5;12.5
07/05/2026;23.6;10.4
08/05/2026;22.0;9.9
09/05/2026;27.1;11.8
10/05/2026;20.2;15.1
11/05/2026;23.3;15.5
12/05/2026;21.7;14.7
13/05/2026;20.4;12.9
14/05/2026;21.5;12.4
15/05/2026;15.5;12.0
16/05/2026;18.9;10.5
17/05/2026;23.6;7.8
18/05/2026;23.4;8.8
19/05/2026;22.4;12.5
20/05/2026;26.0;12.1
21/05/2026;29.3;12.4
22/05/2026;28.8;13.1
23/05/2026;28.9;15.0
24/05/2026;30.5;17.6
25/05/2026;32.8;16.9
26/05/2026;34.5;17.0
27/05/2026;33.2;18.6
28/05/2026;25.1;18.1
29/05/2026;31.4;18.1
30/05/2026;32.2;15.9
31/05/2026;30.9;16.2
01/06/2026;27.8;17.4
02/06/2026;29.1;19.3
03/06/2026;28.1;16.4
04/06/2026;28.9;18.5
05/06/2026;27.2;16.6
06/06/2026;26.9;14.0
07/06/2026;30.6;16.0
08/06/2026;31.4;14.8
09/06/2026;29.9;15.1
10/06/2026;28.7;16.3
11/06/2026;27.4;16.2
