"Stazione";"S. Donato in Collina"
"Codice";"TOS03001137"
"Comune";"Bagno a Ripoli"
"Provincia";"FI"
"GB [m]";"E";1691800;"N";4843614
"WGS84 [°]";"Lat";43.721;"Lon";11.381
"Quota [m]";382,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
19/10/2021;18.9;5.4
20/10/2021;17.9;7.2
21/10/2021;17.7;11.5
22/10/2021;18.3;12.1
23/10/2021;19.8;10.3
24/10/2021;16.9;9.8
25/10/2021;17.3;8.7
26/10/2021;16.9;9.0
27/10/2021;17.7;10.6
28/10/2021;19.0;8.6
29/10/2021;18.3;5.6
30/10/2021;17.6;6.1
31/10/2021;18.3;7.3
01/11/2021;14.9;11.0
02/11/2021;14.9;10.7
03/11/2021;15.4;9.4
04/11/2021;14.6;8.1
05/11/2021;13.4;6.1
06/11/2021;14.0;9.1
07/11/2021;14.0;7.9
08/11/2021;16.1;7.7
09/11/2021;15.4;10.1
10/11/2021;18.6;11.4
11/11/2021;18.1;10.1
12/11/2021;16.7;8.8
13/11/2021;15.9;8.5
14/11/2021;12.1;9.8
15/11/2021;16.2;10.0
16/11/2021;12.1;8.7
17/11/2021;16.2;7.8
18/11/2021;17.0;8.4
19/11/2021;14.6;7.0
20/11/2021;12.5;7.0
21/11/2021;13.6;6.2
22/11/2021;14.1;9.1
23/11/2021;12.3;8.3
24/11/2021;12.7;5.0
25/11/2021;9.3;4.8
26/11/2021;10.0;7.4
27/11/2021;11.1;6.5
28/11/2021;9.0;0.7
29/11/2021;5.3;0.4
30/11/2021;7.8;-0.6
01/12/2021;8.6;3.0
02/12/2021;9.0;4.1
03/12/2021;7.8;3.1
04/12/2021;9.9;-0.3
05/12/2021;10.4;3.5
06/12/2021;6.9;2.0
07/12/2021;8.5;-0.9
08/12/2021;8.5;-1.8
09/12/2021;5.9;1.4
10/12/2021;4.1;-1.8
11/12/2021;7.6;3.1
12/12/2021;9.1;2.8
13/12/2021;9.3;-0.5
14/12/2021;10.7;1.7
15/12/2021;12.3;1.7
16/12/2021;13.0;4.3
17/12/2021;12.7;4.3
18/12/2021;11.8;-0.2
19/12/2021;10.5;0.3
20/12/2021;9.2;6.5
21/12/2021;8.2;4.2
22/12/2021;8.9;3.7
23/12/2021;8.4;1.0
24/12/2021;12.2;8.3
25/12/2021;11.6;10.1
26/12/2021;11.1;8.5
27/12/2021;9.9;8.4
28/12/2021;10.8;8.5
29/12/2021;12.3;9.4
30/12/2021;12.3;5.9
31/12/2021;15.0;3.0
01/01/2022;9.1;7.2
02/01/2022;9.9;7.0
03/01/2022;11.1;8.4
04/01/2022;13.2;8.2
05/01/2022;12.0;5.0
06/01/2022;6.5;1.6
07/01/2022;7.7;1.0
08/01/2022;7.4;-0.7
09/01/2022;2.6;-2.3
10/01/2022;5.7;1.8
11/01/2022;7.1;3.0
12/01/2022;6.6;2.0
13/01/2022;9.4;2.9
14/01/2022;10.3;-0.8
15/01/2022;9.2;-0.5
16/01/2022;9.3;5.0
17/01/2022;8.8;2.6
18/01/2022;11.9;0.3
19/01/2022;10.1;0.2
20/01/2022;7.8;4.6
21/01/2022;7.8;-0.4
22/01/2022;6.8;-2.6
23/01/2022;7.8;-1.1
24/01/2022;9.4;-2.4
25/01/2022;9.5;1.6
26/01/2022;8.7;4.2
27/01/2022;9.1;3.6
28/01/2022;11.9;5.7
29/01/2022;11.2;0.8
30/01/2022;10.4;6.3
31/01/2022;7.8;5.0
01/02/2022;12.3;4.2
02/02/2022;11.4;-0.5
03/02/2022;14.7;2.1
04/02/2022;10.6;6.8
05/02/2022;11.5;5.3
06/02/2022;11.0;1.5
07/02/2022;12.2;6.7
08/02/2022;11.2;-0.4
09/02/2022;12.3;1.9
10/02/2022;11.9;2.8
11/02/2022;10.9;1.6
12/02/2022;9.6;3.2
13/02/2022;11.1;0.1
14/02/2022;8.6;4.3
15/02/2022;8.5;4.5
16/02/2022;10.5;3.0
17/02/2022;12.2;4.1
18/02/2022;12.0;3.7
19/02/2022;13.2;8.8
20/02/2022;14.7;7.5
21/02/2022;10.4;3.5
22/02/2022;14.3;5.3
23/02/2022;15.3;2.1
24/02/2022;15.1;1.5
25/02/2022;9.4;3.2
26/02/2022;7.5;1.6
27/02/2022;6.2;3.6
28/02/2022;10.7;2.5
01/03/2022;7.2;0.7
02/03/2022;10.4;-1.4
03/03/2022;10.7;1.2
04/03/2022;10.8;2.7
05/03/2022;6.8;1.2
06/03/2022;5.9;1.0
07/03/2022;7.2;1.2
08/03/2022;7.3;-0.4
09/03/2022;12.7;1.0
10/03/2022;13.6;0.1
11/03/2022;13.7;0.6
12/03/2022;11.6;-0.1
13/03/2022;13.5;0.1
14/03/2022;17.0;4.3
15/03/2022;16.2;3.4
16/03/2022;11.9;6.9
17/03/2022;16.5;6.1
18/03/2022;12.6;8.3
19/03/2022;14.7;5.9
20/03/2022;13.2;4.4
21/03/2022;13.0;3.5
22/03/2022;15.3;3.8
23/03/2022;19.2;5.1
24/03/2022;19.7;3.7
25/03/2022;18.3;3.0
26/03/2022;21.7;5.4
27/03/2022;21.0;10.9
28/03/2022;21.6;9.8
29/03/2022;17.5;5.3
30/03/2022;9.9;7.9
31/03/2022;10.4;8.3
01/04/2022;12.4;3.0
02/04/2022;6.3;0.8
03/04/2022;10.8;0.8
04/04/2022;12.6;3.0
05/04/2022;15.3;1.8
06/04/2022;15.3;1.9
07/04/2022;12.5;5.2
08/04/2022;18.7;10.6
09/04/2022;15.2;4.6
10/04/2022;14.8;2.6
11/04/2022;17.1;1.8
12/04/2022;19.2;3.4
13/04/2022;22.6;6.4
14/04/2022;23.9;9.9
15/04/2022;25.6;12.3
16/04/2022;23.4;9.9
17/04/2022;12.6;6.6
18/04/2022;16.8;6.5
19/04/2022;16.8;3.7
20/04/2022;17.6;8.3
21/04/2022;17.9;9.4
22/04/2022;11.5;8.8
23/04/2022;18.6;8.0
24/04/2022;14.2;8.6
25/04/2022;15.6;9.1
26/04/2022;19.0;6.6
27/04/2022;21.9;7.2
28/04/2022;19.6;9.4
29/04/2022;19.9;11.3
30/04/2022;22.0;10.2
01/05/2022;18.5;9.4
02/05/2022;18.9;9.3
03/05/2022;22.2;8.9
04/05/2022;21.3;8.8
05/05/2022;14.7;8.3
06/05/2022;16.2;11.8
07/05/2022;17.4;12.5
08/05/2022;21.2;12.6
09/05/2022;23.4;14.3
10/05/2022;25.0;11.3
11/05/2022;23.8;12.1
12/05/2022;23.0;12.3
13/05/2022;23.4;11.5
14/05/2022;24.5;12.2
15/05/2022;25.1;12.7
16/05/2022;25.7;13.8
17/05/2022;26.2;12.9
18/05/2022;28.1;13.6
19/05/2022;27.9;14.9
20/05/2022;26.6;13.2
21/05/2022;25.5;12.3
22/05/2022;25.7;15.3
23/05/2022;29.4;13.5
24/05/2022;25.9;17.4
25/05/2022;28.0;16.5
26/05/2022;30.2;16.3
27/05/2022;33.1;18.1
28/05/2022;31.1;17.2
29/05/2022;24.9;14.8
30/05/2022;25.0;13.9
31/05/2022;26.9;14.5
01/06/2022;28.3;15.7
02/06/2022;32.9;15.1
03/06/2022;28.8;17.3
04/06/2022;34.0;17.0
05/06/2022;31.9;18.5
06/06/2022;28.2;17.0
07/06/2022;27.6;16.4
08/06/2022;28.2;16.5
09/06/2022;23.5;16.6
10/06/2022;25.0;17.2
11/06/2022;28.7;18.3
12/06/2022;30.8;19.5
13/06/2022;30.9;16.9
14/06/2022;33.0;17.1
15/06/2022;32.7;19.0
16/06/2022;32.8;17.6
17/06/2022;32.6;18.0
18/06/2022;32.0;18.1
19/06/2022;32.9;18.1
20/06/2022;31.9;17.6
21/06/2022;33.2;18.0
22/06/2022;32.7;18.6
23/06/2022;28.7;18.4
24/06/2022;31.5;19.6
25/06/2022;29.4;19.6
26/06/2022;35.6;17.6
27/06/2022;38.5;21.6
28/06/2022;29.0;18.6
29/06/2022;28.1;18.7
30/06/2022;31.7;15.6
01/07/2022;32.0;17.5
02/07/2022;35.1;17.9
03/07/2022;37.1;20.1
04/07/2022;35.7;21.1
05/07/2022;32.5;20.6
06/07/2022;33.4;20.6
07/07/2022;33.3;15.6
08/07/2022;28.2;15.7
09/07/2022;29.2;17.6
10/07/2022;31.6;16.4
11/07/2022;32.2;17.8
12/07/2022;31.1;18.4
13/07/2022;33.1;20.2
14/07/2022;35.1;18.3
15/07/2022;33.5;20.0
16/07/2022;34.5;19.2
17/07/2022;35.7;20.3
18/07/2022;35.8;21.4
19/07/2022;36.6;20.1
20/07/2022;37.5;20.1
21/07/2022;36.7;21.5
22/07/2022;35.9;20.7
23/07/2022;34.6;21.2
24/07/2022;33.8;22.6
25/07/2022;34.3;21.2
26/07/2022;34.0;21.3
27/07/2022;34.0;21.1
28/07/2022;34.6;20.6
29/07/2022;34.5;19.2
30/07/2022;32.7;21.4
31/07/2022;34.4;19.6
01/08/2022;35.6;19.8
02/08/2022;32.9;20.6
03/08/2022;34.9;20.7
04/08/2022;36.5;20.9
05/08/2022;35.6;21.1
06/08/2022;37.4;20.5
07/08/2022;33.3;22.9
08/08/2022;31.3;21.1
09/08/2022;31.1;20.8
10/08/2022;31.6;20.9
11/08/2022;30.8;20.3
12/08/2022;30.3;15.8
13/08/2022;28.3;14.8
14/08/2022;31.3;17.4
15/08/2022;30.9;15.6
16/08/2022;31.5;15.5
17/08/2022;33.0;18.3
18/08/2022;28.5;17.5
19/08/2022;23.9;17.5
20/08/2022;29.3;16.4
21/08/2022;30.1;19.2
22/08/2022;30.5;16.7
23/08/2022;30.5;16.0
24/08/2022;28.5;19.2
25/08/2022;30.2;19.7
26/08/2022;30.0;18.6
27/08/2022;29.8;18.2
28/08/2022;27.2;15.9
29/08/2022;30.1;16.0
30/08/2022;29.7;18.8
31/08/2022;28.4;19.9
01/09/2022;26.0;18.8
02/09/2022;27.5;16.2
03/09/2022;22.8;16.3
04/09/2022;28.0;15.6
05/09/2022;29.8;17.1
06/09/2022;30.9;16.7
07/09/2022;30.2;17.9
08/09/2022;28.0;20.5
09/09/2022;27.2;18.2
10/09/2022;24.4;16.1
11/09/2022;26.8;14.5
12/09/2022;27.5;14.2
13/09/2022;27.7;13.8
14/09/2022;26.9;17.3
15/09/2022;25.4;19.6
16/09/2022;26.3;17.5
17/09/2022;18.9;8.6
18/09/2022;21.8;6.2
19/09/2022;24.1;12.3
20/09/2022;24.2;12.0
21/09/2022;20.6;11.5
22/09/2022;20.1;9.8
23/09/2022;21.6;7.7
24/09/2022;17.6;9.0
25/09/2022;17.2;12.9
26/09/2022;20.5;13.8
27/09/2022;18.1;14.3
28/09/2022;17.2;12.1
29/09/2022;19.6;12.7
30/09/2022;18.2;12.0
01/10/2022;18.9;12.5
02/10/2022;20.1;15.2
03/10/2022;23.6;14.3
04/10/2022;24.1;10.0
05/10/2022;23.9;11.2
06/10/2022;24.0;10.9
07/10/2022;24.8;12.9
08/10/2022;22.3;12.1
09/10/2022;22.4;12.0
10/10/2022;20.1;14.6
11/10/2022;23.4;13.3
12/10/2022;22.0;10.8
13/10/2022;21.5;13.6
14/10/2022;20.9;10.0
15/10/2022;19.9;10.6
16/10/2022;22.3;12.1
17/10/2022;24.3;12.7
18/10/2022;22.3;12.2
19/10/2022;22.7;13.7
20/10/2022;24.6;11.7
21/10/2022;19.6;11.2
22/10/2022;23.2;15.9
23/10/2022;21.3;16.2
24/10/2022;21.0;15.5
25/10/2022;21.2;16.2
26/10/2022;23.1;13.1
27/10/2022;22.4;12.7
28/10/2022;23.9;13.8
29/10/2022;24.3;10.3
30/10/2022;24.3;10.8
31/10/2022;22.2;9.3
01/11/2022;20.5;8.9
02/11/2022;21.7;9.7
03/11/2022;17.8;9.9
04/11/2022;17.2;9.2
05/11/2022;15.2;9.0
06/11/2022;15.5;6.5
07/11/2022;16.0;3.8
08/11/2022;17.8;6.7
09/11/2022;17.5;10.1
10/11/2022;15.9;11.9
11/11/2022;18.4;11.2
12/11/2022;16.6;10.8
13/11/2022;14.4;8.7
14/11/2022;14.8;5.7
15/11/2022;11.2;4.0
16/11/2022;15.9;10.7
17/11/2022;14.9;10.0
18/11/2022;16.9;10.0
19/11/2022;11.0;7.5
20/11/2022;13.0;3.7
21/11/2022;10.6;2.0
22/11/2022;10.4;4.8
23/11/2022;11.5;3.0
24/11/2022;12.7;5.7
25/11/2022;10.4;4.7
26/11/2022;12.3;8.4
27/11/2022;12.6;4.5
28/11/2022;7.3;1.5
29/11/2022;9.6;5.0
30/11/2022;6.9;4.1
01/12/2022;8.5;4.2
02/12/2022;7.4;3.0
03/12/2022;9.4;5.8
04/12/2022;11.7;7.3
05/12/2022;11.7;9.7
06/12/2022;12.2;10.2
07/12/2022;12.3;6.6
08/12/2022;10.0;5.0
09/12/2022;14.3;9.7
10/12/2022;12.9;9.3
11/12/2022;9.3;2.2
12/12/2022;5.3;-0.7
13/12/2022;4.7;2.1
14/12/2022;6.1;2.9
15/12/2022;12.7;5.7
16/12/2022;12.3;8.8
17/12/2022;12.5;6.3
18/12/2022;12.5;3.3
19/12/2022;6.9;0.2
20/12/2022;11.3;6.7
21/12/2022;10.5;7.2
22/12/2022;9.8;7.5
23/12/2022;11.4;8.6
24/12/2022;13.8;10.6
25/12/2022;14.2;10.4
26/12/2022;14.0;9.5
27/12/2022;14.2;9.4
28/12/2022;13.2;8.2
29/12/2022;15.2;8.8
30/12/2022;15.5;8.6
31/12/2022;14.5;10.4
01/01/2023;11.7;8.2
02/01/2023;11.4;9.1
03/01/2023;13.5;8.2
04/01/2023;10.3;7.5
05/01/2023;13.2;7.0
06/01/2023;12.3;6.8
07/01/2023;10.5;7.9
08/01/2023;14.0;8.1
09/01/2023;12.2;6.3
10/01/2023;12.0;5.0
11/01/2023;10.8;-0.3
12/01/2023;11.8;5.2
13/01/2023;9.0;3.5
14/01/2023;12.2;3.6
15/01/2023;11.1;4.3
16/01/2023;10.3;6.7
17/01/2023;9.0;5.8
18/01/2023;7.4;2.7
19/01/2023;6.5;0.4
20/01/2023;3.6;-1.8
21/01/2023;4.1;0.3
22/01/2023;6.2;-0.5
23/01/2023;3.5;0.1
24/01/2023;10.1;2.0
25/01/2023;9.3;4.0
26/01/2023;6.1;1.8
27/01/2023;4.5;0.8
28/01/2023;6.1;1.1
29/01/2023;7.2;-0.3
30/01/2023;7.3;-2.9
31/01/2023;11.6;1.3
01/02/2023;9.3;2.4
02/02/2023;10.9;1.8
03/02/2023;10.8;3.8
04/02/2023;11.7;4.9
05/02/2023;9.5;0.2
06/02/2023;6.0;0.4
07/02/2023;5.6;-0.6
08/02/2023;4.8;-1.5
09/02/2023;3.9;-1.3
10/02/2023;7.4;-2.6
11/02/2023;10.8;-2.5
12/02/2023;10.4;-1.0
13/02/2023;14.2;3.5
14/02/2023;12.4;-0.3
15/02/2023;12.7;2.6
16/02/2023;7.5;4.2
17/02/2023;10.6;6.1
18/02/2023;10.8;6.7
19/02/2023;11.6;7.9
20/02/2023;15.1;7.0
21/02/2023;10.8;7.4
22/02/2023;12.5;8.2
23/02/2023;13.2;6.0
24/02/2023;9.9;5.8
25/02/2023;11.3;8.7
26/02/2023;10.1;2.3
27/02/2023;8.2;2.9
28/02/2023;9.4;3.0
01/03/2023;4.8;0.9
02/03/2023;10.3;2.3
03/03/2023;13.6;5.5
04/03/2023;13.4;4.8
05/03/2023;12.4;0.5
06/03/2023;10.5;5.2
07/03/2023;12.2;5.0
08/03/2023;13.7;6.8
09/03/2023;16.8;9.5
10/03/2023;13.8;10.4
11/03/2023;13.8;10.1
12/03/2023;19.3;9.2
13/03/2023;18.5;5.0
14/03/2023;12.5;8.7
15/03/2023;14.1;6.9
16/03/2023;14.3;3.5
17/03/2023;16.8;0.5
18/03/2023;16.8;2.4
19/03/2023;12.7;7.0
20/03/2023;14.1;8.6
21/03/2023;19.2;7.7
22/03/2023;17.6;7.5
23/03/2023;16.8;7.9
24/03/2023;18.0;7.8
25/03/2023;17.6;8.7
26/03/2023;20.7;9.6
27/03/2023;18.1;8.3
28/03/2023;15.8;5.3
29/03/2023;14.3;1.8
30/03/2023;18.3;8.3
31/03/2023;13.1;8.4
01/04/2023;17.9;7.8
02/04/2023;16.5;8.2
03/04/2023;14.3;5.5
04/04/2023;9.4;3.0
05/04/2023;9.9;2.7
06/04/2023;14.2;1.5
07/04/2023;14.6;0.5
08/04/2023;15.9;4.7
09/04/2023;15.5;6.5
10/04/2023;15.5;7.8
11/04/2023;15.0;3.3
12/04/2023;17.0;9.8
13/04/2023;13.3;7.9
14/04/2023;14.3;4.1
15/04/2023;16.6;5.8
16/04/2023;16.3;8.6
17/04/2023;15.5;9.1
18/04/2023;18.0;10.7
19/04/2023;19.7;9.9
20/04/2023;17.6;7.6
21/04/2023;19.5;7.5
22/04/2023;21.4;7.5
