"Stazione";"Certaldo"
"Codice";"TOS01004967"
"Comune";"Certaldo"
"Provincia";"FI"
"GB [m]";"E";1664410;"N";4823332
"WGS84 [°]";"Lat";43.545;"Lon";11.035
"Quota [m]";65,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
29/12/2025;13.2;-2.7
30/12/2025;13.2;1.2
31/12/2025;10.3;-2.2
01/01/2026;8.0;-5.4
02/01/2026;15.4;3.2
03/01/2026;13.5;1.5
04/01/2026;9.6;5.6
05/01/2026;6.1;4.5
06/01/2026;5.4;0.8
07/01/2026;5.4;-3.2
08/01/2026;6.4;-4.9
09/01/2026;14.4;4.7
10/01/2026;11.8;0.8
11/01/2026;11.8;-2.7
12/01/2026;12.8;-4.3
13/01/2026;12.7;5.9
14/01/2026;14.2;4.2
15/01/2026;15.4;7.8
16/01/2026;15.5;3.7
17/01/2026;16.2;2.0
18/01/2026;15.2;0.6
19/01/2026;13.1;1.3
20/01/2026;12.7;0.5
21/01/2026;9.4;-1.3
22/01/2026;11.5;-3.1
23/01/2026;8.9;-0.2
24/01/2026;13.5;6.4
25/01/2026;12.1;5.6
26/01/2026;12.1;1.2
27/01/2026;12.6;-0.5
28/01/2026;13.1;6.1
29/01/2026;9.8;5.2
30/01/2026;10.0;3.9
31/01/2026;13.2;2.7
01/02/2026;12.2;-0.1
02/02/2026;10.5;-1.7
03/02/2026;13.2;8.2
04/02/2026;10.5;8.0
05/02/2026;11.7;6.2
06/02/2026;14.9;7.8
07/02/2026;14.0;6.1
08/02/2026;13.0;4.6
09/02/2026;13.4;6.8
10/02/2026;13.9;3.3
11/02/2026;15.7;9.9
12/02/2026;15.6;5.7
13/02/2026;16.0;3.9
14/02/2026;12.5;8.7
15/02/2026;15.7;6.0
16/02/2026;14.9;5.9
17/02/2026;16.9;5.0
18/02/2026;14.5;1.7
19/02/2026;14.7;6.2
20/02/2026;16.2;5.8
21/02/2026;16.6;2.1
22/02/2026;18.8;2.5
23/02/2026;16.4;5.1
24/02/2026;15.9;4.7
25/02/2026;19.7;3.4
26/02/2026;19.3;4.2
27/02/2026;15.1;5.8
28/02/2026;16.9;5.3
01/03/2026;16.2;6.0
02/03/2026;16.9;8.0
03/03/2026;17.4;8.1
04/03/2026;17.6;5.5
05/03/2026;19.9;3.4
06/03/2026;18.6;5.7
07/03/2026;18.9;4.4
08/03/2026;18.1;10.1
09/03/2026;18.9;5.7
10/03/2026;17.9;4.0
11/03/2026;16.6;9.7
12/03/2026;13.8;8.6
13/03/2026;20.0;6.0
14/03/2026;17.3;3.7
15/03/2026;19.5;8.4
16/03/2026;21.2;5.2
17/03/2026;18.4;3.9
18/03/2026;12.2;7.8
19/03/2026;17.0;3.4
20/03/2026;17.0;0.9
21/03/2026;16.3;0.0
22/03/2026;15.2;2.0
23/03/2026;17.0;2.5
24/03/2026;19.1;0.9
25/03/2026;18.3;1.6
26/03/2026;14.1;5.2
27/03/2026;13.1;2.7
28/03/2026;17.7;0.2
29/03/2026;17.5;2.4
30/03/2026;17.4;1.6
31/03/2026;15.0;3.7
01/04/2026;12.8;10.1
02/04/2026;15.6;9.5
03/04/2026;21.5;6.4
04/04/2026;23.3;2.5
05/04/2026;23.2;3.4
06/04/2026;22.2;3.5
07/04/2026;22.8;5.1
08/04/2026;23.5;3.6
09/04/2026;23.2;4.9
10/04/2026;22.7;5.7
11/04/2026;23.3;5.9
12/04/2026;23.8;7.2
13/04/2026;22.2;12.2
14/04/2026;18.7;12.9
15/04/2026;21.7;11.9
16/04/2026;25.7;9.3
17/04/2026;27.3;9.8
18/04/2026;26.6;8.7
19/04/2026;24.3;8.1
20/04/2026;23.4;8.0
21/04/2026;22.5;13.0
22/04/2026;20.4;6.7
23/04/2026;22.7;3.2
24/04/2026;23.5;3.6
25/04/2026;23.5;5.0
26/04/2026;24.0;5.7
27/04/2026;25.0;4.9
28/04/2026;25.6;6.6
29/04/2026;27.9;5.9
30/04/2026;21.9;6.6
01/05/2026;22.0;3.9
02/05/2026;25.5;4.0
03/05/2026;24.4;5.8
04/05/2026;23.4;6.8
05/05/2026;22.4;13.8
06/05/2026;22.5;13.2
07/05/2026;22.1;9.6
08/05/2026;23.2;8.4
09/05/2026;26.2;9.7
10/05/2026;19.4;14.1
11/05/2026;23.3;14.9
12/05/2026;20.6;12.0
13/05/2026;19.8;11.4
14/05/2026;21.6;11.4
15/05/2026;16.3;11.1
16/05/2026;17.4;8.3
17/05/2026;22.0;5.9
18/05/2026;21.6;7.0
19/05/2026;20.4;10.5
20/05/2026;23.2;10.2
21/05/2026;28.4;10.2
22/05/2026;28.7;10.3
23/05/2026;29.7;11.4
24/05/2026;30.8;12.2
25/05/2026;34.4;12.4
26/05/2026;33.4;14.3
27/05/2026;30.3;15.2
28/05/2026;26.5;16.0
29/05/2026;29.8;17.0
30/05/2026;30.4;14.7
31/05/2026;29.5;14.7
01/06/2026;28.4;16.2
02/06/2026;28.9;18.1
03/06/2026;27.1;16.5
04/06/2026;28.8;15.2
05/06/2026;25.3;14.4
06/06/2026;25.9;13.2
07/06/2026;28.9;14.5
08/06/2026;30.2;12.6
09/06/2026;29.4;12.7
10/06/2026;29.1;14.2
11/06/2026;29.2;14.7
