"Stazione";"Castelfalfi"
"Codice";"TOS10001740"
"Comune";"Montaione"
"Provincia";"FI"
"GB [m]";"E";1650681;"N";4823308
"WGS84 [°]";"Lat";43.547;"Lon";10.865
"Quota [m]";270,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
28/10/2020;16.7;7.1
29/10/2020;16.8;11.7
30/10/2020;18.0;11.8
31/10/2020;17.0;11.5
01/11/2020;16.8;13.0
02/11/2020;16.3;13.8
03/11/2020;16.2;13.6
04/11/2020;18.0;13.8
05/11/2020;17.9;12.1
06/11/2020;18.5;10.6
07/11/2020;20.2;10.9
08/11/2020;18.9;10.5
09/11/2020;19.5;10.6
10/11/2020;19.2;10.8
11/11/2020;16.6;11.4
12/11/2020;15.6;11.8
13/11/2020;16.7;10.3
14/11/2020;15.9;8.5
15/11/2020;16.6;9.9
16/11/2020;15.0;10.0
17/11/2020;14.4;9.6
18/11/2020;17.4;8.1
19/11/2020;16.0;8.1
20/11/2020;11.5;7.3
21/11/2020;9.6;4.5
22/11/2020;9.6;3.4
23/11/2020;12.8;2.1
24/11/2020;10.2;3.3
25/11/2020;14.4;5.2
26/11/2020;13.8;6.6
27/11/2020;16.1;9.3
28/11/2020;14.0;8.7
29/11/2020;14.2;7.7
30/11/2020;12.8;4.7
01/12/2020;8.6;4.1
02/12/2020;7.1;3.0
03/12/2020;8.5;3.1
04/12/2020;12.5;3.4
05/12/2020;16.0;8.3
06/12/2020;11.2;5.8
07/12/2020;11.1;6.3
08/12/2020;11.8;7.4
09/12/2020;9.2;5.7
10/12/2020;8.8;5.2
11/12/2020;9.0;3.0
12/12/2020;7.8;5.5
13/12/2020;11.8;2.7
14/12/2020;13.2;5.1
15/12/2020;12.7;6.5
16/12/2020;11.6;6.4
17/12/2020;12.7;8.9
18/12/2020;14.9;8.1
19/12/2020;13.5;7.8
20/12/2020;14.0;8.7
21/12/2020;14.2;7.7
22/12/2020;12.3;9.5
23/12/2020;12.0;10.6
24/12/2020;13.4;10.7
25/12/2020;12.4;4.7
26/12/2020;7.2;3.5
27/12/2020;7.4;1.5
28/12/2020;9.0;3.8
29/12/2020;9.8;4.7
30/12/2020;6.6;2.4
31/12/2020;7.4;1.1
01/01/2021;8.6;3.5
02/01/2021;8.7;6.4
03/01/2021;10.1;4.5
04/01/2021;8.5;1.9
05/01/2021;7.2;2.5
06/01/2021;6.8;1.1
07/01/2021;6.9;0.9
08/01/2021;8.0;1.1
09/01/2021;4.1;1.1
10/01/2021;3.5;0.8
11/01/2021;4.2;0.0
12/01/2021;7.6;-0.5
13/01/2021;12.0;4.2
14/01/2021;11.6;7.0
15/01/2021;9.7;2.2
16/01/2021;6.6;-0.4
17/01/2021;5.6;1.0
18/01/2021;9.2;0.2
19/01/2021;10.3;2.1
20/01/2021;12.8;6.3
21/01/2021;14.3;7.5
22/01/2021;13.1;10.3
23/01/2021;11.6;5.8
24/01/2021;10.5;3.9
25/01/2021;9.8;1.8
26/01/2021;10.1;2.2
27/01/2021;9.6;1.0
28/01/2021;8.9;5.6
29/01/2021;13.0;6.3
30/01/2021;13.9;8.3
31/01/2021;10.9;5.3
01/02/2021;9.4;5.3
02/02/2021;14.0;6.1
03/02/2021;15.7;8.9
04/02/2021;15.0;10.7
05/02/2021;15.1;10.0
06/02/2021;17.0;9.3
07/02/2021;16.2;8.5
08/02/2021;10.9;8.3
09/02/2021;12.2;8.6
10/02/2021;13.8;7.6
11/02/2021;12.9;7.6
12/02/2021;8.3;0.0
13/02/2021;1.4;-2.3
14/02/2021;3.9;-2.7
15/02/2021;7.8;-3.2
16/02/2021;7.6;1.6
17/02/2021;9.9;6.1
18/02/2021;13.0;7.7
19/02/2021;13.2;7.6
20/02/2021;14.5;8.6
21/02/2021;17.3;7.3
22/02/2021;18.2;9.2
23/02/2021;18.8;8.3
24/02/2021;20.8;9.3
25/02/2021;20.3;8.0
26/02/2021;19.8;6.8
27/02/2021;17.6;4.8
28/02/2021;14.0;6.0
01/03/2021;15.6;4.5
02/03/2021;18.1;5.5
03/03/2021;17.5;6.8
04/03/2021;15.9;5.8
05/03/2021;15.0;7.1
06/03/2021;12.8;3.7
07/03/2021;15.2;2.3
08/03/2021;15.3;5.4
09/03/2021;13.6;4.9
10/03/2021;13.8;4.8
11/03/2021;14.5;6.5
12/03/2021;18.2;8.9
13/03/2021;16.3;8.6
14/03/2021;13.6;4.7
15/03/2021;14.8;3.1
16/03/2021;15.2;4.1
17/03/2021;15.0;3.6
18/03/2021;12.2;3.2
19/03/2021;11.3;-0.2
20/03/2021;10.8;1.3
21/03/2021;9.1;1.6
22/03/2021;13.3;2.9
23/03/2021;13.0;2.2
24/03/2021;15.1;3.6
25/03/2021;16.3;6.6
26/03/2021;13.8;7.3
27/03/2021;18.8;8.5
28/03/2021;19.0;8.5
29/03/2021;21.6;7.9
30/03/2021;25.3;10.8
31/03/2021;25.4;12.7
01/04/2021;22.6;11.3
02/04/2021;21.6;9.1
03/04/2021;20.2;8.1
04/04/2021;15.6;3.5
05/04/2021;17.2;1.7
06/04/2021;15.6;2.0
07/04/2021;9.6;-0.9
08/04/2021;13.3;2.0
09/04/2021;16.9;5.3
10/04/2021;13.0;7.1
11/04/2021;14.1;8.4
12/04/2021;14.0;7.2
13/04/2021;12.1;3.7
14/04/2021;13.5;1.3
15/04/2021;12.4;5.2
16/04/2021;15.0;3.4
17/04/2021;14.7;2.7
18/04/2021;14.7;3.8
19/04/2021;15.0;3.9
20/04/2021;16.8;6.2
21/04/2021;15.8;7.0
22/04/2021;18.4;8.2
23/04/2021;21.0;7.6
24/04/2021;22.4;7.4
25/04/2021;20.9;11.0
26/04/2021;20.6;10.0
27/04/2021;14.5;9.7
28/04/2021;17.0;10.0
29/04/2021;16.8;12.5
30/04/2021;21.2;11.6
01/05/2021;21.1;12.5
02/05/2021;16.9;9.7
03/05/2021;19.9;8.7
04/05/2021;18.8;8.6
05/05/2021;20.7;9.3
06/05/2021;19.7;12.2
07/05/2021;20.2;11.1
08/05/2021;23.4;11.3
09/05/2021;24.8;11.7
10/05/2021;26.6;12.5
11/05/2021;17.9;11.2
12/05/2021;17.5;11.1
13/05/2021;17.4;11.2
14/05/2021;18.2;9.2
15/05/2021;18.1;8.1
16/05/2021;17.6;12.8
17/05/2021;18.5;11.5
18/05/2021;20.6;11.4
19/05/2021;20.1;8.6
20/05/2021;22.6;8.5
21/05/2021;22.6;10.3
22/05/2021;20.7;11.8
23/05/2021;23.7;14.6
24/05/2021;17.3;12.7
25/05/2021;18.8;11.6
26/05/2021;21.6;10.1
27/05/2021;21.4;11.2
28/05/2021;25.8;10.7
29/05/2021;25.0;13.6
30/05/2021;23.7;12.7
31/05/2021;24.1;11.7
01/06/2021;25.8;13.0
02/06/2021;25.2;15.0
03/06/2021;27.8;13.7
04/06/2021;28.2;14.8
05/06/2021;24.2;17.5
06/06/2021;27.0;15.1
07/06/2021;25.4;16.1
08/06/2021;23.0;16.7
09/06/2021;27.9;15.6
10/06/2021;28.5;17.3
11/06/2021;28.4;16.3
12/06/2021;29.7;16.6
13/06/2021;28.3;18.1
14/06/2021;29.9;19.2
15/06/2021;30.7;18.8
16/06/2021;30.4;18.3
17/06/2021;32.4;19.2
18/06/2021;32.0;17.4
19/06/2021;29.3;18.5
20/06/2021;29.5;19.4
21/06/2021;30.7;18.6
22/06/2021;30.4;19.4
23/06/2021;32.5;18.9
24/06/2021;29.3;18.8
25/06/2021;29.0;17.5
26/06/2021;29.6;16.8
27/06/2021;32.6;17.4
28/06/2021;35.5;21.2
29/06/2021;29.8;20.0
30/06/2021;27.2;18.1
01/07/2021;26.6;17.5
02/07/2021;28.5;17.6
03/07/2021;30.4;17.4
04/07/2021;26.6;18.2
05/07/2021;29.4;17.7
06/07/2021;32.6;17.9
07/07/2021;35.2;21.9
08/07/2021;33.1;20.1
09/07/2021;28.5;17.9
10/07/2021;30.2;16.3
11/07/2021;27.9;17.5
12/07/2021;32.2;17.6
13/07/2021;27.8;17.7
14/07/2021;24.1;16.4
15/07/2021;26.4;15.9
16/07/2021;27.1;16.3
17/07/2021;24.3;16.0
18/07/2021;31.1;19.1
19/07/2021;31.9;21.5
20/07/2021;32.8;21.4
21/07/2021;31.4;20.8
22/07/2021;31.4;18.8
23/07/2021;31.8;20.5
24/07/2021;33.3;19.5
25/07/2021;30.8;21.8
26/07/2021;34.0;21.5
27/07/2021;34.2;20.9
28/07/2021;33.1;19.6
29/07/2021;33.4;19.6
30/07/2021;33.8;19.7
31/07/2021;34.2;21.6
01/08/2021;28.9;19.1
02/08/2021;27.4;18.2
03/08/2021;29.0;16.2
04/08/2021;31.3;18.2
05/08/2021;25.3;18.8
06/08/2021;28.3;19.1
07/08/2021;33.0;18.4
08/08/2021;31.7;20.8
09/08/2021;32.7;20.7
10/08/2021;32.9;20.4
11/08/2021;37.0;21.3
12/08/2021;38.4;22.6
13/08/2021;37.2;23.7
14/08/2021;37.9;24.8
15/08/2021;35.7;22.9
16/08/2021;34.5;21.2
17/08/2021;32.5;20.2
18/08/2021;32.2;18.4
19/08/2021;32.7;19.1
20/08/2021;32.0;19.5
21/08/2021;32.3;19.8
22/08/2021;29.9;19.8
23/08/2021;31.6;20.0
24/08/2021;28.4;18.9
25/08/2021;29.2;17.5
26/08/2021;28.9;17.4
27/08/2021;30.8;17.2
28/08/2021;23.6;13.9
29/08/2021;26.0;13.0
30/08/2021;28.0;15.8
31/08/2021;27.4;17.2
01/09/2021;29.4;15.0
02/09/2021;30.1;16.7
03/09/2021;29.4;17.2
04/09/2021;24.6;16.8
05/09/2021;29.5;15.1
06/09/2021;29.2;14.8
07/09/2021;29.1;15.5
08/09/2021;29.7;14.3
09/09/2021;29.1;18.3
10/09/2021;28.9;16.6
11/09/2021;30.3;16.6
12/09/2021;30.6;18.1
13/09/2021;29.3;18.1
14/09/2021;28.3;18.3
15/09/2021;27.1;18.2
16/09/2021;27.3;19.2
17/09/2021;26.7;18.7
18/09/2021;27.4;18.3
19/09/2021;22.4;17.9
20/09/2021;23.4;16.5
21/09/2021;24.4;14.5
22/09/2021;25.4;13.0
23/09/2021;25.9;11.9
24/09/2021;27.1;14.6
25/09/2021;26.6;16.5
26/09/2021;29.0;15.9
27/09/2021;26.3;15.9
28/09/2021;27.4;15.8
29/09/2021;25.7;15.9
30/09/2021;25.9;14.6
01/10/2021;25.7;13.7
02/10/2021;24.8;14.8
03/10/2021;24.3;16.7
04/10/2021;25.3;16.1
05/10/2021;21.8;15.2
06/10/2021;20.4;12.3
07/10/2021;15.8;10.7
08/10/2021;17.3;13.3
09/10/2021;17.8;10.6
10/10/2021;15.7;8.7
11/10/2021;17.2;7.6
12/10/2021;20.3;10.0
13/10/2021;19.9;7.4
14/10/2021;15.6;7.8
15/10/2021;18.5;6.2
16/10/2021;18.9;7.6
17/10/2021;20.0;8.7
18/10/2021;20.4;10.3
19/10/2021;20.4;9.8
20/10/2021;20.6;12.9
21/10/2021;20.6;13.6
22/10/2021;19.4;13.7
23/10/2021;20.8;12.3
24/10/2021;18.0;10.4
25/10/2021;16.9;9.6
26/10/2021;17.9;9.2
27/10/2021;18.6;10.1
28/10/2021;18.9;9.0
29/10/2021;19.3;9.8
30/10/2021;18.3;9.1
31/10/2021;18.8;11.9
01/11/2021;16.7;11.9
02/11/2021;17.2;11.8
03/11/2021;17.8;11.3
04/11/2021;15.8;10.2
05/11/2021;14.0;7.4
06/11/2021;14.1;9.8
07/11/2021;16.0;8.5
08/11/2021;18.1;10.0
09/11/2021;14.0;9.5
10/11/2021;19.3;11.1
11/11/2021;18.1;11.9
12/11/2021;18.3;10.8
13/11/2021;17.4;11.5
14/11/2021;12.0;10.1
15/11/2021;16.1;10.7
16/11/2021;12.0;8.4
17/11/2021;16.1;7.7
18/11/2021;17.6;8.8
19/11/2021;16.4;9.0
20/11/2021;16.1;10.0
21/11/2021;16.0;10.0
22/11/2021;14.9;9.8
23/11/2021;13.2;7.9
24/11/2021;13.3;5.9
25/11/2021;11.6;6.9
26/11/2021;12.7;6.8
27/11/2021;13.2;7.5
28/11/2021;10.4;2.1
29/11/2021;8.0;1.9
30/11/2021;10.7;1.7
01/12/2021;10.5;6.1
02/12/2021;10.3;5.3
03/12/2021;9.0;1.7
04/12/2021;11.6;2.1
05/12/2021;11.9;3.5
06/12/2021;8.4;2.6
07/12/2021;11.3;1.0
08/12/2021;11.6;4.4
09/12/2021;7.7;1.1
10/12/2021;5.9;1.9
11/12/2021;10.1;2.8
12/12/2021;11.4;1.0
13/12/2021;12.1;4.4
14/12/2021;13.3;5.0
15/12/2021;15.2;6.4
16/12/2021;12.9;5.6
17/12/2021;13.8;5.7
18/12/2021;12.3;4.7
19/12/2021;12.3;5.2
20/12/2021;10.7;7.5
21/12/2021;10.0;6.5
22/12/2021;10.4;4.3
23/12/2021;11.7;4.5
24/12/2021;12.2;9.4
25/12/2021;12.0;10.9
26/12/2021;11.4;9.5
27/12/2021;12.1;9.1
28/12/2021;11.9;9.2
29/12/2021;13.9;10.9
30/12/2021;14.7;9.8
31/12/2021;16.8;8.5
01/01/2022;11.7;10.0
02/01/2022;11.5;9.5
03/01/2022;12.5;9.3
04/01/2022;14.3;9.4
05/01/2022;14.1;5.5
06/01/2022;7.7;3.5
07/01/2022;9.0;1.8
08/01/2022;8.6;0.7
09/01/2022;6.2;2.4
10/01/2022;7.6;2.2
11/01/2022;9.1;3.4
12/01/2022;7.8;2.1
13/01/2022;9.7;0.8
14/01/2022;12.2;2.9
15/01/2022;11.7;5.7
16/01/2022;11.4;6.8
17/01/2022;12.0;5.0
18/01/2022;12.1;4.8
19/01/2022;12.2;3.3
20/01/2022;10.5;5.8
21/01/2022;8.9;0.2
22/01/2022;9.2;0.2
23/01/2022;9.9;2.7
24/01/2022;11.9;2.7
25/01/2022;10.6;1.9
26/01/2022;9.9;5.3
27/01/2022;10.4;7.2
28/01/2022;12.8;6.1
29/01/2022;12.4;4.2
30/01/2022;11.9;5.9
31/01/2022;9.2;5.4
01/02/2022;13.5;3.1
02/02/2022;14.4;6.2
03/02/2022;16.3;4.2
04/02/2022;13.0;8.6
05/02/2022;13.7;7.4
06/02/2022;14.1;6.1
07/02/2022;15.0;3.7
08/02/2022;13.7;4.4
09/02/2022;14.3;5.8
10/02/2022;14.0;6.7
11/02/2022;13.3;4.7
12/02/2022;11.0;4.3
13/02/2022;11.9;3.1
14/02/2022;11.2;6.0
15/02/2022;10.9;5.2
16/02/2022;12.2;3.4
17/02/2022;14.5;7.3
18/02/2022;15.0;7.0
19/02/2022;14.9;9.1
20/02/2022;16.2;7.4
21/02/2022;11.7;6.4
22/02/2022;16.0;6.6
23/02/2022;17.4;4.6
24/02/2022;16.4;6.7
25/02/2022;12.7;4.0
26/02/2022;8.9;3.0
27/02/2022;8.5;3.3
28/02/2022;12.1;1.9
01/03/2022;8.8;0.3
02/03/2022;11.2;0.6
03/03/2022;12.0;4.6
04/03/2022;11.4;3.5
05/03/2022;8.6;1.4
06/03/2022;7.7;-0.2
07/03/2022;9.3;-0.2
08/03/2022;8.7;0.0
09/03/2022;12.9;-0.8
10/03/2022;14.5;3.2
11/03/2022;15.0;4.8
12/03/2022;12.7;2.9
13/03/2022;14.5;2.0
14/03/2022;17.9;7.4
15/03/2022;16.3;7.7
16/03/2022;13.0;9.7
17/03/2022;16.7;8.3
18/03/2022;14.5;8.7
19/03/2022;15.1;5.8
20/03/2022;15.2;4.2
21/03/2022;14.4;3.0
22/03/2022;15.6;4.5
23/03/2022;19.8;3.1
24/03/2022;20.4;7.7
25/03/2022;20.1;7.5
26/03/2022;21.7;7.4
27/03/2022;22.4;10.5
28/03/2022;22.0;10.1
29/03/2022;19.0;7.7
30/03/2022;10.9;9.1
31/03/2022;10.2;8.4
01/04/2022;13.7;5.2
02/04/2022;9.0;2.0
03/04/2022;12.4;2.1
04/04/2022;14.1;4.0
05/04/2022;16.0;4.8
06/04/2022;16.1;4.5
07/04/2022;13.5;5.3
08/04/2022;21.1;11.0
09/04/2022;15.4;5.6
10/04/2022;16.7;3.3
11/04/2022;18.5;4.8
12/04/2022;19.4;7.9
13/04/2022;23.5;7.6
14/04/2022;24.7;9.5
15/04/2022;25.8;12.5
16/04/2022;24.3;11.4
17/04/2022;15.2;7.2
20/04/2022;18.0;9.1
21/04/2022;16.8;9.7
22/04/2022;13.0;8.7
23/04/2022;19.8;9.1
24/04/2022;14.1;9.5
25/04/2022;18.5;9.7
26/04/2022;20.3;9.9
27/04/2022;22.3;9.9
28/04/2022;21.4;8.5
29/04/2022;21.0;8.3
30/04/2022;22.1;7.4
01/05/2022;17.6;10.7
02/05/2022;20.2;9.3
03/05/2022;22.8;9.7
04/05/2022;21.9;11.2
05/05/2022;14.8;11.1
06/05/2022;17.5;11.6
07/05/2022;19.3;11.7
08/05/2022;22.4;11.0
09/05/2022;24.2;12.6
10/05/2022;25.6;13.4
11/05/2022;23.6;12.7
12/05/2022;23.7;12.5
13/05/2022;24.4;12.7
14/05/2022;24.2;12.5
15/05/2022;24.8;13.0
16/05/2022;26.1;13.7
17/05/2022;26.7;14.5
18/05/2022;30.0;14.9
19/05/2022;29.3;14.1
20/05/2022;28.6;17.0
21/05/2022;26.3;15.1
22/05/2022;26.9;15.7
23/05/2022;29.6;16.6
24/05/2022;26.8;16.5
25/05/2022;28.0;16.7
26/05/2022;29.9;17.5
27/05/2022;32.8;20.6
30/05/2022;26.5;13.5
31/05/2022;27.5;15.8
01/06/2022;28.7;16.7
02/06/2022;33.1;17.5
03/06/2022;27.5;20.2
04/06/2022;35.5;20.3
05/06/2022;31.2;19.5
06/06/2022;29.3;17.8
07/06/2022;28.1;17.8
13/06/2022;30.8;18.1
14/06/2022;35.2;18.9
15/06/2022;33.0;20.7
16/06/2022;32.4;19.0
17/06/2022;33.7;19.7
18/06/2022;33.3;21.5
19/06/2022;33.7;19.9
20/06/2022;32.3;18.8
21/06/2022;32.5;19.6
22/06/2022;32.7;19.5
23/06/2022;30.0;19.6
24/06/2022;30.9;20.4
25/06/2022;29.7;19.8
26/06/2022;36.7;21.7
27/06/2022;38.3;24.0
28/06/2022;27.9;20.0
29/06/2022;28.3;18.0
30/06/2022;31.8;17.8
01/07/2022;32.1;20.0
02/07/2022;34.6;19.1
03/07/2022;36.4;20.4
04/07/2022;34.9;21.1
05/07/2022;31.4;21.1
06/07/2022;33.8;19.7
07/07/2022;32.7;16.9
08/07/2022;29.7;15.5
09/07/2022;30.3;18.3
10/07/2022;31.1;18.9
11/07/2022;31.0;19.9
12/07/2022;31.2;20.5
13/07/2022;33.4;20.0
14/07/2022;34.0;21.0
15/07/2022;32.0;21.5
16/07/2022;34.1;21.2
17/07/2022;36.4;21.2
18/07/2022;36.1;23.0
12/08/2022;30.7;18.7
13/08/2022;29.8;15.3
14/08/2022;31.0;17.4
15/08/2022;32.3;17.2
16/08/2022;32.2;16.5
17/08/2022;31.4;20.2
18/08/2022;28.0;17.2
19/08/2022;24.1;18.6
20/08/2022;23.9;18.4
21/08/2022;25.0;20.2
22/08/2022;24.2;19.9
08/09/2022;28.6;21.7
09/09/2022;27.1;19.8
10/09/2022;25.6;18.6
11/09/2022;27.0;17.5
12/09/2022;28.5;17.2
13/09/2022;28.2;16.9
14/09/2022;28.8;19.7
15/09/2022;27.6;20.5
16/09/2022;27.2;19.0
17/09/2022;21.2;11.2
18/09/2022;23.5;9.3
19/09/2022;24.5;15.5
20/09/2022;25.0;12.3
21/09/2022;21.8;10.7
22/09/2022;21.2;8.3
23/09/2022;23.5;9.3
24/09/2022;20.4;14.6
25/09/2022;18.2;13.6
26/09/2022;22.6;14.7
27/09/2022;20.1;14.1
28/09/2022;19.9;14.4
29/09/2022;22.3;13.1
30/09/2022;19.1;13.5
01/10/2022;20.6;11.9
02/10/2022;21.6;16.3
03/10/2022;24.5;16.2
04/10/2022;24.5;14.6
05/10/2022;24.7;14.6
06/10/2022;24.0;13.9
07/10/2022;24.5;14.0
08/10/2022;23.5;13.9
09/10/2022;22.1;14.2
10/10/2022;21.4;14.1
11/10/2022;22.8;12.5
12/10/2022;22.4;12.8
13/10/2022;22.2;14.7
14/10/2022;21.5;13.7
15/10/2022;20.6;13.9
16/10/2022;22.6;14.4
17/10/2022;24.3;15.1
18/10/2022;23.7;15.2
19/10/2022;23.5;14.4
20/10/2022;24.5;15.2
21/10/2022;20.5;14.9
22/10/2022;23.7;17.4
23/10/2022;23.7;17.0
24/10/2022;23.9;17.2
25/10/2022;24.2;16.6
26/10/2022;23.2;15.6
27/10/2022;23.8;13.8
28/10/2022;23.3;15.7
29/10/2022;25.3;15.2
30/10/2022;24.3;14.7
31/10/2022;23.0;13.3
01/11/2022;20.8;12.4
02/11/2022;21.3;13.2
03/11/2022;19.3;13.6
04/11/2022;17.6;11.1
05/11/2022;16.4;9.4
06/11/2022;16.7;8.0
07/11/2022;17.9;9.3
08/11/2022;19.1;11.2
09/11/2022;20.0;13.0
10/11/2022;15.9;12.3
11/11/2022;18.3;11.4
12/11/2022;16.0;11.2
13/11/2022;16.6;8.0
14/11/2022;15.2;6.9
15/11/2022;14.7;7.9
16/11/2022;18.6;11.3
17/11/2022;18.5;11.8
18/11/2022;17.1;11.4
19/11/2022;13.5;8.2
20/11/2022;13.4;6.0
21/11/2022;14.8;6.1
22/11/2022;10.1;6.7
23/11/2022;14.1;5.0
24/11/2022;14.2;8.8
25/11/2022;12.1;8.2
26/11/2022;12.3;7.8
27/11/2022;12.4;4.9
28/11/2022;8.2;4.6
29/11/2022;9.1;5.5
30/11/2022;8.5;4.0
01/12/2022;9.6;3.4
02/12/2022;9.8;3.3
03/12/2022;9.9;6.7
04/12/2022;14.4;8.2
05/12/2022;13.8;9.9
06/12/2022;13.6;10.7
07/12/2022;13.9;8.2
08/12/2022;13.9;6.7
09/12/2022;16.3;9.7
10/12/2022;12.9;8.6
11/12/2022;10.3;2.3
12/12/2022;7.1;2.0
13/12/2022;4.7;2.5
14/12/2022;7.6;4.0
15/12/2022;13.8;7.6
16/12/2022;12.5;10.2
17/12/2022;13.7;7.7
18/12/2022;11.7;5.2
19/12/2022;11.8;4.4
20/12/2022;14.4;8.9
21/12/2022;13.1;8.7
22/12/2022;12.3;9.4
23/12/2022;13.3;10.4
24/12/2022;15.6;11.8
25/12/2022;16.4;11.5
26/12/2022;16.4;10.5
27/12/2022;16.9;10.6
28/12/2022;15.1;9.3
29/12/2022;15.9;8.9
30/12/2022;16.5;10.7
31/12/2022;15.8;11.6
01/01/2023;15.2;10.5
02/01/2023;15.1;11.8
03/01/2023;15.0;10.2
04/01/2023;15.2;9.7
05/01/2023;13.3;9.0
06/01/2023;13.9;8.6
07/01/2023;12.2;9.6
08/01/2023;14.2;9.0
09/01/2023;13.2;8.0
10/01/2023;13.8;5.8
11/01/2023;12.0;4.6
12/01/2023;12.4;4.9
13/01/2023;13.3;6.5
14/01/2023;13.7;7.5
15/01/2023;13.2;8.6
16/01/2023;11.2;7.0
17/01/2023;11.1;6.7
18/01/2023;11.1;3.4
19/01/2023;7.1;0.1
20/01/2023;6.0;0.2
21/01/2023;4.9;1.7
22/01/2023;7.4;1.2
23/01/2023;4.4;1.6
24/01/2023;10.5;1.5
25/01/2023;9.5;4.3
26/01/2023;6.9;1.9
27/01/2023;5.4;1.6
28/01/2023;6.2;1.3
29/01/2023;7.9;0.4
30/01/2023;9.3;0.4
31/01/2023;13.0;3.6
01/02/2023;12.4;5.4
02/02/2023;13.0;5.3
03/02/2023;12.9;6.9
04/02/2023;13.4;6.5
05/02/2023;9.9;1.0
06/02/2023;6.7;0.0
07/02/2023;6.5;-0.9
08/02/2023;6.2;-2.4
09/02/2023;5.3;-1.3
10/02/2023;9.0;-1.7
11/02/2023;12.1;-0.6
12/02/2023;11.9;2.8
13/02/2023;13.7;3.3
14/02/2023;13.4;5.1
15/02/2023;13.8;3.3
16/02/2023;9.8;6.6
17/02/2023;11.7;7.6
18/02/2023;11.1;8.0
19/02/2023;13.7;8.6
20/02/2023;16.4;8.4
21/02/2023;12.1;9.4
22/02/2023;12.6;8.7
23/02/2023;15.0;7.3
24/02/2023;12.3;9.0
25/02/2023;13.2;9.3
26/02/2023;11.0;2.0
27/02/2023;8.2;3.2
28/02/2023;9.2;3.0
01/03/2023;5.2;1.9
02/03/2023;11.0;2.8
03/03/2023;13.7;4.2
04/03/2023;14.5;4.2
05/03/2023;13.5;5.9
06/03/2023;14.7;7.0
07/03/2023;14.0;6.3
08/03/2023;15.5;7.8
09/03/2023;18.9;9.7
10/03/2023;14.7;10.8
11/03/2023;16.0;11.1
12/03/2023;20.3;9.7
13/03/2023;19.0;8.8
14/03/2023;14.3;9.3
15/03/2023;16.6;6.1
16/03/2023;14.9;4.3
17/03/2023;17.6;3.7
18/03/2023;17.7;6.9
19/03/2023;12.8;9.1
20/03/2023;16.0;7.7
21/03/2023;18.9;6.6
22/03/2023;17.9;9.4
23/03/2023;17.6;9.4
24/03/2023;18.3;8.6
25/03/2023;17.4;9.7
26/03/2023;20.0;9.9
27/03/2023;17.6;9.2
28/03/2023;15.8;3.0
29/03/2023;17.4;7.0
30/03/2023;18.0;8.6
31/03/2023;17.0;9.2
01/04/2023;18.3;9.9
02/04/2023;17.2;7.5
03/04/2023;15.9;6.5
04/04/2023;11.0;2.7
05/04/2023;11.9;3.3
06/04/2023;14.8;1.8
07/04/2023;15.5;4.8
08/04/2023;16.6;5.9
09/04/2023;15.9;4.8
10/04/2023;16.8;7.4
11/04/2023;16.8;8.2
12/04/2023;18.6;11.2
13/04/2023;15.9;6.7
14/04/2023;15.8;4.3
15/04/2023;16.5;6.6
16/04/2023;17.4;7.7
17/04/2023;16.0;8.6
18/04/2023;19.3;8.7
19/04/2023;21.6;9.2
20/04/2023;19.0;8.8
21/04/2023;20.6;9.5
22/04/2023;22.8;10.6
23/04/2023;22.7;11.7
24/04/2023;18.7;11.5
25/04/2023;18.2;9.0
26/04/2023;21.3;7.8
27/04/2023;22.5;9.7
28/04/2023;21.7;11.0
29/04/2023;20.4;11.4
30/04/2023;22.3;13.1
01/05/2023;18.2;11.3
02/05/2023;18.2;10.8
03/05/2023;20.1;12.8
04/05/2023;23.5;9.4
05/05/2023;23.7;12.6
06/05/2023;24.6;11.1
07/05/2023;25.3;13.0
08/05/2023;23.2;13.2
09/05/2023;25.7;10.8
10/05/2023;16.0;11.0
11/05/2023;19.3;10.4
12/05/2023;19.8;11.3
13/05/2023;18.5;9.0
14/05/2023;17.9;10.8
15/05/2023;20.6;10.6
16/05/2023;16.4;10.9
17/05/2023;18.8;11.0
18/05/2023;19.9;12.2
19/05/2023;15.6;10.8
20/05/2023;18.4;12.1
21/05/2023;24.0;13.3
22/05/2023;25.6;12.2
23/05/2023;26.6;14.4
24/05/2023;25.7;14.5
25/05/2023;25.5;14.2
26/05/2023;27.5;13.5
27/05/2023;26.2;14.6
28/05/2023;26.9;13.4
29/05/2023;26.3;14.6
30/05/2023;26.9;14.2
31/05/2023;23.6;14.4
01/06/2023;25.5;14.9
02/06/2023;25.1;14.1
03/06/2023;25.9;15.7
04/06/2023;24.5;14.3
05/06/2023;21.0;15.6
