"Stazione";"Poggio Aglione"
"Codice";"TOS01001445"
"Comune";"Gambassi Terme"
"Provincia";"FI"
"GB [m]";"E";1655820;"N";4821481
"WGS84 [°]";"Lat";43.530;"Lon";10.928
"Quota [m]";441,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
14/01/2026;11.9;6.7
15/01/2026;12.6;8.7
16/01/2026;12.7;7.7
17/01/2026;12.5;5.8
18/01/2026;12.1;6.6
19/01/2026;9.1;4.8
20/01/2026;9.1;2.7
21/01/2026;5.6;1.8
22/01/2026;9.2;2.0
23/01/2026;8.7;4.2
24/01/2026;10.1;6.9
25/01/2026;8.9;4.4
26/01/2026;8.4;3.5
27/01/2026;10.1;5.1
28/01/2026;11.2;6.2
29/01/2026;8.3;4.9
30/01/2026;7.9;5.3
31/01/2026;9.3;4.3
01/02/2026;8.8;3.3
02/02/2026;7.8;3.3
03/02/2026;11.4;6.4
04/02/2026;8.5;6.9
05/02/2026;9.1;6.0
06/02/2026;12.2;7.1
07/02/2026;12.1;6.5
08/02/2026;9.7;6.2
09/02/2026;10.0;6.2
10/02/2026;11.5;6.5
11/02/2026;11.2;8.1
12/02/2026;12.3;8.6
13/02/2026;13.2;8.0
14/02/2026;9.0;7.2
15/02/2026;12.3;6.6
16/02/2026;11.0;7.7
17/02/2026;14.1;6.5
18/02/2026;12.0;6.9
19/02/2026;11.5;7.8
20/02/2026;13.6;5.5
21/02/2026;14.1;5.3
22/02/2026;15.5;6.8
23/02/2026;13.7;8.4
24/02/2026;13.3;9.1
25/02/2026;16.2;8.8
26/02/2026;17.3;9.1
27/02/2026;12.3;8.7
28/02/2026;12.9;8.2
01/03/2026;12.4;8.5
02/03/2026;13.5;7.9
03/03/2026;13.3;7.8
04/03/2026;14.0;9.6
05/03/2026;16.9;9.2
06/03/2026;15.0;7.7
07/03/2026;14.5;7.2
08/03/2026;14.2;9.7
09/03/2026;16.0;8.6
10/03/2026;14.5;9.0
11/03/2026;13.3;8.8
12/03/2026;10.4;7.7
13/03/2026;15.5;8.0
14/03/2026;13.6;7.4
15/03/2026;16.0;8.5
16/03/2026;18.0;8.8
17/03/2026;14.8;7.6
18/03/2026;9.1;5.6
19/03/2026;13.4;6.4
20/03/2026;13.5;5.0
21/03/2026;12.9;5.5
22/03/2026;12.2;5.1
23/03/2026;13.6;5.4
24/03/2026;16.1;7.5
25/03/2026;15.6;8.2
26/03/2026;10.6;3.6
27/03/2026;9.9;4.5
28/03/2026;15.0;6.5
29/03/2026;14.0;7.3
30/03/2026;14.7;5.0
31/03/2026;11.3;2.7
01/04/2026;9.1;6.1
02/04/2026;12.4;6.9
03/04/2026;17.6;8.7
04/04/2026;20.4;12.0
05/04/2026;20.5;11.0
06/04/2026;18.9;9.7
07/04/2026;19.7;9.0
08/04/2026;20.5;11.5
09/04/2026;20.1;9.9
10/04/2026;20.3;10.0
11/04/2026;20.4;10.3
12/04/2026;19.8;13.1
13/04/2026;18.2;11.2
14/04/2026;14.9;11.5
15/04/2026;18.5;11.4
16/04/2026;21.5;11.9
17/04/2026;23.7;14.1
18/04/2026;23.7;15.0
19/04/2026;21.3;12.7
20/04/2026;20.7;12.7
21/04/2026;18.4;12.6
22/04/2026;16.0;8.5
23/04/2026;18.4;7.5
24/04/2026;20.5;10.1
25/04/2026;20.1;10.0
26/04/2026;20.8;9.9
27/04/2026;22.1;13.1
28/04/2026;22.2;12.7
29/04/2026;23.6;13.1
30/04/2026;17.9;8.6
01/05/2026;17.7;7.9
02/05/2026;22.4;10.5
03/05/2026;20.8;11.7
04/05/2026;20.4;12.6
05/05/2026;17.9;10.7
06/05/2026;17.7;9.7
07/05/2026;19.5;9.9
08/05/2026;19.1;12.1
09/05/2026;22.3;13.5
10/05/2026;16.1;12.3
11/05/2026;19.6;13.4
12/05/2026;17.8;11.8
13/05/2026;17.3;11.4
14/05/2026;18.1;11.4
15/05/2026;12.1;9.6
16/05/2026;13.4;8.0
17/05/2026;19.6;10.4
18/05/2026;19.1;10.4
19/05/2026;16.8;10.7
20/05/2026;20.5;11.1
21/05/2026;25.1;13.1
22/05/2026;24.7;17.4
23/05/2026;25.4;16.4
24/05/2026;26.2;17.7
25/05/2026;28.6;20.1
26/05/2026;29.7;22.6
27/05/2026;27.2;18.8
28/05/2026;25.3;17.5
29/05/2026;26.8;17.1
30/05/2026;27.5;18.4
31/05/2026;27.0;18.1
01/06/2026;25.9;17.8
02/06/2026;24.9;17.5
03/06/2026;24.2;16.1
04/06/2026;25.4;15.5
05/06/2026;23.0;15.6
06/06/2026;22.5;15.2
07/06/2026;26.1;15.3
08/06/2026;27.3;15.7
09/06/2026;26.1;15.8
10/06/2026;25.7;17.3
11/06/2026;24.8;15.1
