"Stazione";"Firenze Orto Botanico"
"Codice";"TOS03001097"
"Comune";"Firenze"
"Provincia";"FI"
"GB [m]";"E";1681960;"N";4849883
"WGS84 [°]";"Lat";43.780;"Lon";11.261
"Quota [m]";48,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
26/12/2025;12.7;7.5
27/12/2025;15.3;3.5
28/12/2025;12.6;0.4
29/12/2025;12.5;-0.6
30/12/2025;14.2;3.3
31/12/2025;11.6;0.6
01/01/2026;7.7;-2.1
02/01/2026;14.0;3.2
03/01/2026;14.4;6.4
04/01/2026;9.8;6.2
05/01/2026;6.5;4.7
06/01/2026;5.5;1.8
07/01/2026;6.6;-1.6
08/01/2026;5.8;-3.4
09/01/2026;13.2;3.1
10/01/2026;12.3;2.5
11/01/2026;13.0;-0.5
12/01/2026;8.8;-1.7
13/01/2026;9.4;5.2
14/01/2026;13.2;7.4
15/01/2026;13.4;9.6
16/01/2026;16.7;7.1
17/01/2026;16.4;4.7
18/01/2026;16.0;4.5
19/01/2026;12.4;8.6
20/01/2026;12.6;6.7
21/01/2026;9.9;2.8
22/01/2026;12.3;0.5
23/01/2026;7.9;3.4
24/01/2026;11.7;7.2
25/01/2026;11.8;6.4
26/01/2026;12.5;3.5
27/01/2026;12.2;1.9
28/01/2026;12.2;7.5
29/01/2026;10.9;6.1
30/01/2026;10.6;5.3
31/01/2026;14.2;6.8
01/02/2026;13.4;2.9
02/02/2026;8.7;0.8
03/02/2026;12.8;7.3
04/02/2026;10.7;9.2
05/02/2026;12.5;7.9
06/02/2026;14.2;9.0
07/02/2026;13.6;8.5
08/02/2026;13.1;7.3
09/02/2026;14.3;7.6
10/02/2026;15.1;7.1
11/02/2026;14.7;10.2
12/02/2026;15.9;9.9
13/02/2026;16.4;6.6
14/02/2026;13.2;10.2
15/02/2026;16.9;8.3
16/02/2026;12.1;8.0
17/02/2026;17.7;5.8
18/02/2026;15.7;3.9
19/02/2026;14.5;9.7
20/02/2026;18.3;7.6
21/02/2026;18.6;5.7
22/02/2026;19.0;4.0
23/02/2026;15.4;7.4
24/02/2026;15.6;8.7
25/02/2026;20.9;7.5
26/02/2026;21.0;7.0
27/02/2026;15.1;8.8
28/02/2026;17.4;8.4
01/03/2026;17.2;6.5
02/03/2026;18.9;9.2
03/03/2026;17.6;9.9
04/03/2026;17.2;7.9
05/03/2026;21.6;6.7
06/03/2026;19.7;8.5
07/03/2026;19.8;7.0
08/03/2026;19.8;10.6
09/03/2026;21.0;6.5
10/03/2026;20.4;7.9
11/03/2026;17.9;11.0
12/03/2026;15.8;10.5
13/03/2026;21.2;8.4
14/03/2026;17.6;6.8
15/03/2026;20.9;12.6
16/03/2026;22.9;11.5
17/03/2026;20.0;8.5
18/03/2026;13.0;9.7
19/03/2026;18.6;8.1
20/03/2026;18.8;6.7
21/03/2026;17.8;3.4
22/03/2026;15.7;7.9
23/03/2026;18.8;5.7
24/03/2026;21.0;4.7
25/03/2026;19.0;5.1
26/03/2026;14.8;6.3
27/03/2026;13.1;4.6
28/03/2026;19.6;3.4
29/03/2026;18.8;4.1
30/03/2026;18.1;5.1
31/03/2026;15.9;5.4
01/04/2026;12.7;10.5
02/04/2026;15.2;11.3
03/04/2026;22.5;9.9
04/04/2026;25.4;6.0
05/04/2026;25.1;7.2
06/04/2026;23.5;7.1
07/04/2026;24.2;10.6
08/04/2026;24.9;7.4
09/04/2026;25.0;8.6
10/04/2026;24.0;9.6
11/04/2026;25.6;9.6
12/04/2026;25.3;11.5
13/04/2026;23.5;14.9
14/04/2026;18.2;14.0
15/04/2026;22.2;16.1
16/04/2026;27.2;11.9
17/04/2026;28.6;12.6
18/04/2026;29.1;12.1
19/04/2026;26.2;11.7
20/04/2026;25.2;10.9
21/04/2026;21.8;15.2
22/04/2026;21.3;12.6
23/04/2026;23.8;7.0
24/04/2026;25.8;6.3
25/04/2026;25.0;9.2
26/04/2026;25.7;9.5
27/04/2026;27.1;9.2
28/04/2026;28.2;10.2
29/04/2026;28.2;10.4
30/04/2026;22.7;13.4
01/05/2026;22.2;11.5
02/05/2026;27.8;8.5
03/05/2026;26.1;9.9
04/05/2026;25.5;10.2
05/05/2026;17.9;13.6
06/05/2026;22.7;13.3
07/05/2026;24.1;11.0
08/05/2026;23.3;10.7
09/05/2026;27.5;12.2
10/05/2026;20.4;15.8
11/05/2026;23.9;15.7
12/05/2026;22.4;15.7
13/05/2026;21.4;13.6
14/05/2026;22.4;13.0
15/05/2026;16.5;12.6
16/05/2026;19.3;11.0
17/05/2026;24.3;8.2
18/05/2026;24.3;9.3
19/05/2026;23.1;13.4
20/05/2026;26.3;12.7
21/05/2026;30.8;13.0
22/05/2026;30.5;13.8
23/05/2026;30.7;15.0
24/05/2026;32.2;16.7
25/05/2026;34.6;16.6
26/05/2026;35.6;18.0
27/05/2026;34.4;19.2
28/05/2026;26.0;19.3
29/05/2026;32.1;18.9
30/05/2026;33.2;16.5
31/05/2026;31.8;16.8
01/06/2026;28.4;18.0
02/06/2026;29.7;20.2
03/06/2026;28.6;17.5
04/06/2026;29.8;19.5
05/06/2026;28.0;17.9
06/06/2026;27.3;14.8
07/06/2026;31.3;16.7
08/06/2026;32.5;15.9
09/06/2026;31.1;16.1
10/06/2026;30.6;17.2
11/06/2026;29.6;16.5
