"Stazione";"Firenze Uffizi 3"
"Codice";"TOS01004683"
"Comune";"Firenze"
"Provincia";"FI"
"GB [m]";"E";1681522;"N";4848552
"WGS84 [°]";"Lat";43.768;"Lon";11.255
"Quota [m]";43,25

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Livello [m]";"Tipo Dato"
26/09/2023;0,65;P
27/09/2023;0,66;P
28/09/2023;0,65;P
29/09/2023;0,63;P
30/09/2023;0,61;P
01/10/2023;0,60;P
02/10/2023;0,61;P
03/10/2023;0,62;P
04/10/2023;0,62;P
05/10/2023;0,63;P
06/10/2023;0,63;P
07/10/2023;0,65;P
08/10/2023;0,65;P
09/10/2023;0,66;P
10/10/2023;0,66;P
11/10/2023;0,65;P
12/10/2023;0,67;P
13/10/2023;0,66;P
14/10/2023;0,64;P
15/10/2023;0,65;P
16/10/2023;0,59;P
17/10/2023;0,61;P
18/10/2023;0,63;P
19/10/2023;0,62;P
20/10/2023;0,59;P
21/10/2023;0,67;P
22/10/2023;0,68;P
23/10/2023;0,59;P
24/10/2023;0,62;P
25/10/2023;0,86;P
26/10/2023;0,72;P
27/10/2023;0,69;P
28/10/2023;0,71;P
29/10/2023;0,75;P
30/10/2023;0,66;P
31/10/2023;0,95;P
01/11/2023;1,00;P
02/11/2023;0,71;P
03/11/2023;1,66;P
04/11/2023;1,25;P
05/11/2023;1,87;P
06/11/2023;1,28;P
07/11/2023;1,21;P
08/11/2023;1,08;P
09/11/2023;0,86;P
10/11/2023;0,93;P
11/11/2023;1,32;P
12/11/2023;1,21;P
13/11/2023;1,06;P
14/11/2023;0,96;P
15/11/2023;0,92;P
16/11/2023;0,84;P
17/11/2023;0,85;P
18/11/2023;1,00;P
19/11/2023;0,97;P
20/11/2023;0,80;P
21/11/2023;0,77;P
22/11/2023;0,86;P
23/11/2023;1,01;P
24/11/2023;0,94;P
25/11/2023;0,80;P
26/11/2023;0,83;P
27/11/2023;0,88;P
28/11/2023;0,66;P
29/11/2023;0,77;P
30/11/2023;0,75;P
01/12/2023;0,84;P
02/12/2023;1,18;P
03/12/2023;1,36;P
04/12/2023;1,26;P
05/12/2023;1,36;P
06/12/2023;1,47;P
07/12/2023;1,36;P
08/12/2023;1,20;P
09/12/2023;1,10;P
10/12/2023;1,04;P
11/12/2023;1,10;P
12/12/2023;1,14;P
13/12/2023;1,13;P
14/12/2023;1,28;P
15/12/2023;1,37;P
16/12/2023;1,19;P
17/12/2023;1,18;P
18/12/2023;1,16;P
19/12/2023;1,02;P
20/12/2023;0,88;P
21/12/2023;0,84;P
22/12/2023;0,70;P
23/12/2023;0,75;P
24/12/2023;0,75;P
25/12/2023;0,75;P
26/12/2023;0,76;P
27/12/2023;0,83;P
28/12/2023;0,87;P
29/12/2023;0,81;P
30/12/2023;0,76;P
31/12/2023;0,70;P
01/01/2024;0,74;P
02/01/2024;0,80;P
03/01/2024;0,74;P
04/01/2024;0,75;P
05/01/2024;0,78;P
06/01/2024;1,00;P
07/01/2024;1,27;P
08/01/2024;1,31;P
09/01/2024;1,25;P
10/01/2024;1,17;P
11/01/2024;1,06;P
12/01/2024;1,12;P
13/01/2024;1,10;P
14/01/2024;0,88;P
15/01/2024;0,75;P
16/01/2024;0,79;P
17/01/2024;0,78;P
18/01/2024;0,80;P
19/01/2024;0,89;P
20/01/2024;1,09;P
21/01/2024;1,09;P
22/01/2024;1,02;P
23/01/2024;0,95;P
24/01/2024;0,94;P
25/01/2024;0,89;P
26/01/2024;0,87;P
27/01/2024;0,87;P
28/01/2024;0,90;P
29/01/2024;0,89;P
30/01/2024;0,90;P
31/01/2024;0,89;P
01/02/2024;0,82;P
02/02/2024;0,83;P
03/02/2024;0,80;P
04/02/2024;0,74;P
05/02/2024;0,72;P
06/02/2024;0,70;P
07/02/2024;0,66;P
08/02/2024;0,61;P
09/02/2024;0,59;P
10/02/2024;0,59;P
11/02/2024;1,63;P
12/02/2024;1,37;P
13/02/2024;1,27;P
14/02/2024;1,14;P
15/02/2024;1,06;P
16/02/2024;0,97;P
17/02/2024;0,95;P
18/02/2024;0,95;P
19/02/2024;0,87;P
20/02/2024;0,89;P
21/02/2024;0,93;P
22/02/2024;0,81;P
23/02/2024;0,72;P
24/02/2024;1,06;P
25/02/2024;1,09;P
26/02/2024;1,09;P
27/02/2024;1,77;P
28/02/2024;2,06;P
29/02/2024;1,51;P
01/03/2024;1,38;P
02/03/2024;1,99;P
03/03/2024;1,71;P
04/03/2024;1,56;P
05/03/2024;1,44;P
06/03/2024;1,34;P
07/03/2024;1,32;P
08/03/2024;1,21;P
09/03/2024;1,07;P
10/03/2024;1,09;P
11/03/2024;1,39;P
12/03/2024;1,44;P
13/03/2024;1,39;P
14/03/2024;1,25;P
15/03/2024;1,23;P
16/03/2024;1,15;P
17/03/2024;1,14;P
18/03/2024;1,08;P
19/03/2024;1,02;P
20/03/2024;1,00;P
21/03/2024;0,99;P
22/03/2024;0,93;P
23/03/2024;0,94;P
24/03/2024;0,88;P
25/03/2024;0,86;P
26/03/2024;0,88;P
27/03/2024;1,39;P
28/03/2024;1,84;P
29/03/2024;1,66;P
30/03/2024;1,32;P
31/03/2024;1,21;P
01/04/2024;1,18;P
02/04/2024;1,25;P
03/04/2024;1,26;P
04/04/2024;1,16;P
05/04/2024;1,08;P
06/04/2024;1,10;P
07/04/2024;0,93;P
08/04/2024;0,86;P
09/04/2024;0,82;P
10/04/2024;0,96;P
11/04/2024;1,02;P
12/04/2024;0,95;P
13/04/2024;0,88;P
14/04/2024;0,82;P
15/04/2024;0,82;P
16/04/2024;0,77;P
17/04/2024;0,86;P
18/04/2024;0,85;P
19/04/2024;0,85;P
20/04/2024;0,90;P
21/04/2024;0,85;P
22/04/2024;0,92;P
23/04/2024;1,08;P
24/04/2024;1,04;P
25/04/2024;1,03;P
26/04/2024;1,01;P
27/04/2024;0,97;P
28/04/2024;0,92;P
29/04/2024;0,88;P
30/04/2024;0,87;P
01/05/2024;0,86;P
02/05/2024;1,12;P
03/05/2024;1,22;P
04/05/2024;1,23;P
05/05/2024;1,05;P
06/05/2024;0,97;P
07/05/2024;0,91;P
08/05/2024;0,97;P
09/05/2024;0,93;P
10/05/2024;0,90;P
11/05/2024;0,87;P
12/05/2024;0,84;P
13/05/2024;0,80;P
14/05/2024;0,78;P
15/05/2024;0,79;P
16/05/2024;0,79;P
17/05/2024;0,92;P
18/05/2024;0,79;P
19/05/2024;0,73;P
20/05/2024;0,76;P
21/05/2024;0,98;P
22/05/2024;0,92;P
23/05/2024;0,80;P
24/05/2024;0,77;P
25/05/2024;0,74;P
26/05/2024;0,79;P
27/05/2024;0,73;P
28/05/2024;0,71;P
29/05/2024;0,72;P
30/05/2024;0,72;P
31/05/2024;0,79;P
01/06/2024;0,77;P
02/06/2024;0,75;P
03/06/2024;0,78;P
04/06/2024;0,78;P
05/06/2024;0,73;P
06/06/2024;0,73;P
07/06/2024;0,68;P
08/06/2024;0,67;P
09/06/2024;0,72;P
10/06/2024;0,75;P
11/06/2024;0,76;P
12/06/2024;0,76;P
13/06/2024;0,73;P
14/06/2024;0,69;P
15/06/2024;0,67;P
16/06/2024;0,64;P
17/06/2024;0,68;P
18/06/2024;0,68;P
19/06/2024;0,64;P
20/06/2024;0,69;P
21/06/2024;0,66;P
22/06/2024;0,67;P
23/06/2024;0,76;P
24/06/2024;0,86;P
25/06/2024;1,07;P
26/06/2024;0,85;P
27/06/2024;0,78;P
28/06/2024;0,74;P
29/06/2024;0,69;P
30/06/2024;0,65;P
01/07/2024;0,64;P
02/07/2024;0,67;P
03/07/2024;0,68;P
04/07/2024;0,71;P
05/07/2024;0,66;P
06/07/2024;0,63;P
07/07/2024;0,68;P
08/07/2024;0,68;P
09/07/2024;0,68;P
10/07/2024;0,70;P
11/07/2024;0,68;P
12/07/2024;0,67;P
13/07/2024;0,70;P
14/07/2024;0,66;P
15/07/2024;0,68;P
16/07/2024;0,65;P
17/07/2024;0,69;P
18/07/2024;0,64;P
19/07/2024;0,65;P
20/07/2024;0,63;P
21/07/2024;0,66;P
22/07/2024;0,71;P
23/07/2024;0,68;P
24/07/2024;0,64;P
25/07/2024;0,65;P
26/07/2024;0,63;P
27/07/2024;0,68;P
28/07/2024;0,64;P
29/07/2024;0,65;P
30/07/2024;0,65;P
31/07/2024;0,66;P
01/08/2024;0,66;P
02/08/2024;0,66;P
03/08/2024;0,68;P
04/08/2024;0,62;P
05/08/2024;0,65;P
06/08/2024;0,66;P
07/08/2024;0,68;P
08/08/2024;0,64;P
09/08/2024;0,63;P
10/08/2024;0,66;P
11/08/2024;0,66;P
12/08/2024;0,64;P
13/08/2024;0,64;P
14/08/2024;0,67;P
15/08/2024;0,71;P
16/08/2024;0,66;P
17/08/2024;0,71;P
18/08/2024;0,67;P
19/08/2024;0,67;P
20/08/2024;0,60;P
21/08/2024;0,59;P
22/08/2024;0,63;P
23/08/2024;0,63;P
24/08/2024;0,63;P
25/08/2024;0,63;P
26/08/2024;0,62;P
27/08/2024;0,64;P
28/08/2024;0,55;P
29/08/2024;0,61;P
30/08/2024;0,61;P
31/08/2024;0,59;P
01/09/2024;0,59;P
02/09/2024;0,59;P
03/09/2024;0,59;P
04/09/2024;0,59;P
05/09/2024;0,63;P
06/09/2024;0,66;P
07/09/2024;0,61;P
08/09/2024;0,64;P
09/09/2024;0,77;P
10/09/2024;0,65;P
11/09/2024;0,62;P
12/09/2024;0,64;P
13/09/2024;0,73;P
14/09/2024;0,73;P
15/09/2024;0,71;P
16/09/2024;0,69;P
17/09/2024;0,69;P
18/09/2024;0,71;P
19/09/2024;0,78;P
20/09/2024;0,75;P
21/09/2024;0,71;P
22/09/2024;0,70;P
23/09/2024;0,64;P
24/09/2024;0,75;P
25/09/2024;0,73;P
26/09/2024;0,72;P
27/09/2024;0,67;P
28/09/2024;0,66;P
29/09/2024;0,63;P
30/09/2024;0,63;P
01/10/2024;0,64;P
02/10/2024;0,65;P
03/10/2024;0,88;P
04/10/2024;1,21;P
05/10/2024;0,94;P
06/10/2024;0,88;P
07/10/2024;0,85;P
08/10/2024;0,86;P
09/10/2024;1,07;P
10/10/2024;0,90;P
11/10/2024;1,31;P
12/10/2024;1,08;P
13/10/2024;0,94;P
14/10/2024;0,86;P
15/10/2024;0,76;P
16/10/2024;0,74;P
17/10/2024;0,75;P
18/10/2024;1,49;P
19/10/2024;1,27;P
20/10/2024;1,05;P
21/10/2024;0,93;P
22/10/2024;0,92;P
23/10/2024;0,96;P
24/10/2024;1,08;P
25/10/2024;1,30;P
26/10/2024;1,18;P
27/10/2024;1,03;P
28/10/2024;0,93;P
29/10/2024;0,92;P
30/10/2024;0,87;P
31/10/2024;0,85;P
01/11/2024;0,85;P
02/11/2024;0,80;P
03/11/2024;0,77;P
04/11/2024;0,76;P
05/11/2024;0,73;P
06/11/2024;0,73;P
07/11/2024;0,71;P
08/11/2024;0,70;P
09/11/2024;0,71;P
10/11/2024;0,72;P
11/11/2024;0,71;P
12/11/2024;0,72;P
13/11/2024;0,68;P
14/11/2024;0,70;P
15/11/2024;0,66;P
16/11/2024;0,65;P
17/11/2024;0,63;P
18/11/2024;0,69;P
19/11/2024;0,70;P
20/11/2024;0,84;P
21/11/2024;1,02;P
22/11/2024;1,28;P
23/11/2024;1,10;P
24/11/2024;0,96;P
25/11/2024;0,90;P
26/11/2024;0,88;P
27/11/2024;0,82;P
28/11/2024;0,83;P
29/11/2024;0,83;P
30/11/2024;0,81;P
01/12/2024;0,76;P
02/12/2024;0,76;P
03/12/2024;0,83;P
04/12/2024;0,73;P
05/12/2024;0,70;P
06/12/2024;0,68;P
07/12/2024;0,72;P
08/12/2024;0,98;P
09/12/2024;1,11;P
10/12/2024;1,09;P
11/12/2024;1,05;P
12/12/2024;0,99;P
13/12/2024;0,92;P
14/12/2024;1,02;P
15/12/2024;0,96;P
16/12/2024;1,00;P
17/12/2024;1,00;P
18/12/2024;0,98;P
19/12/2024;0,94;P
20/12/2024;1,07;P
21/12/2024;1,16;P
22/12/2024;1,08;P
23/12/2024;1,70;P
24/12/2024;1,28;P
25/12/2024;1,15;P
26/12/2024;1,04;P
27/12/2024;1,01;P
28/12/2024;0,92;P
29/12/2024;0,88;P
30/12/2024;0,93;P
31/12/2024;0,96;P
01/01/2025;0,88;P
02/01/2025;0,96;P
03/01/2025;0,99;P
04/01/2025;1,06;P
05/01/2025;1,02;P
06/01/2025;1,05;P
07/01/2025;1,00;P
08/01/2025;1,03;P
09/01/2025;1,00;P
10/01/2025;1,05;P
11/01/2025;1,01;P
12/01/2025;1,00;P
13/01/2025;0,97;P
14/01/2025;0,93;P
15/01/2025;0,89;P
16/01/2025;0,92;P
17/01/2025;0,88;P
18/01/2025;0,91;P
19/01/2025;0,92;P
20/01/2025;0,91;P
21/01/2025;0,93;P
22/01/2025;0,78;P
23/01/2025;0,80;P
24/01/2025;1,03;P
25/01/2025;1,04;P
26/01/2025;1,04;P
27/01/2025;1,05;P
28/01/2025;1,45;P
29/01/2025;1,28;P
30/01/2025;1,16;P
31/01/2025;1,17;P
01/02/2025;1,45;P
02/02/2025;1,22;P
03/02/2025;1,14;P
04/02/2025;1,12;P
05/02/2025;1,05;P
06/02/2025;1,02;P
07/02/2025;1,02;P
08/02/2025;0,99;P
09/02/2025;1,02;P
10/02/2025;1,10;P
11/02/2025;0,99;P
12/02/2025;1,02;P
13/02/2025;1,05;P
14/02/2025;2,06;P
15/02/2025;1,87;P
16/02/2025;1,47;P
17/02/2025;1,29;P
18/02/2025;1,17;P
19/02/2025;1,17;P
20/02/2025;1,09;P
21/02/2025;1,05;P
22/02/2025;1,02;P
23/02/2025;0,93;P
24/02/2025;1,05;P
25/02/2025;1,21;P
26/02/2025;1,63;P
27/02/2025;1,69;P
28/02/2025;1,40;P
01/03/2025;1,29;P
02/03/2025;1,31;P
03/03/2025;1,19;P
04/03/2025;1,07;P
05/03/2025;1,08;P
06/03/2025;1,05;P
07/03/2025;0,86;P
08/03/2025;0,97;P
09/03/2025;0,94;P
10/03/2025;0,97;P
11/03/2025;1,14;P
12/03/2025;1,20;P
13/03/2025;2,47;P
14/03/2025;3,51;P
15/03/2025;3,28;P
16/03/2025;2,22;P
17/03/2025;1,69;P
18/03/2025;1,44;P
19/03/2025;1,34;P
20/03/2025;1,37;P
21/03/2025;1,29;P
22/03/2025;1,17;P
23/03/2025;1,16;P
24/03/2025;1,11;P
25/03/2025;1,07;P
26/03/2025;1,04;P
27/03/2025;1,04;P
28/03/2025;1,04;P
29/03/2025;1,06;P
30/03/2025;1,08;P
31/03/2025;1,07;P
01/04/2025;1,02;P
02/04/2025;1,02;P
03/04/2025;0,97;P
04/04/2025;0,93;P
05/04/2025;0,93;P
06/04/2025;0,95;P
07/04/2025;0,93;P
08/04/2025;0,91;P
09/04/2025;0,88;P
10/04/2025;0,86;P
11/04/2025;0,86;P
12/04/2025;0,85;P
13/04/2025;0,91;P
14/04/2025;1,07;P
15/04/2025;2,19;P
16/04/2025;2,01;P
17/04/2025;1,56;P
18/04/2025;1,62;P
19/04/2025;1,42;P
20/04/2025;1,29;P
21/04/2025;1,19;P
22/04/2025;1,11;P
23/04/2025;1,09;P
24/04/2025;1,10;P
25/04/2025;1,07;P
26/04/2025;0,96;P
27/04/2025;1,01;P
28/04/2025;1,00;P
29/04/2025;0,91;P
30/04/2025;0,89;P
01/05/2025;0,90;P
02/05/2025;0,89;P
03/05/2025;0,87;P
04/05/2025;0,87;P
05/05/2025;1,09;P
06/05/2025;1,88;P
07/05/2025;1,35;P
08/05/2025;1,09;P
09/05/2025;1,07;P
10/05/2025;0,96;P
11/05/2025;0,93;P
12/05/2025;0,91;P
13/05/2025;1,10;P
14/05/2025;0,89;P
15/05/2025;0,91;P
16/05/2025;1,01;P
17/05/2025;1,01;P
18/05/2025;0,96;P
19/05/2025;0,99;P
20/05/2025;0,90;P
21/05/2025;0,91;P
22/05/2025;0,95;P
23/05/2025;1,18;P
24/05/2025;1,06;P
25/05/2025;0,96;P
26/05/2025;0,97;P
27/05/2025;0,89;P
28/05/2025;0,87;P
29/05/2025;0,81;P
30/05/2025;0,82;P
31/05/2025;0,80;P
01/06/2025;0,82;P
02/06/2025;0,78;P
03/06/2025;0,81;P
04/06/2025;0,81;P
05/06/2025;0,81;P
06/06/2025;0,81;P
07/06/2025;0,74;P
08/06/2025;0,78;P
09/06/2025;0,75;P
10/06/2025;0,80;P
11/06/2025;0,73;P
12/06/2025;0,71;P
13/06/2025;0,72;P
14/06/2025;0,78;P
15/06/2025;0,71;P
16/06/2025;0,76;P
17/06/2025;0,77;P
18/06/2025;0,74;P
19/06/2025;0,73;P
20/06/2025;0,72;P
21/06/2025;0,71;P
22/06/2025;0,75;P
23/06/2025;0,73;P
24/06/2025;0,72;P
25/06/2025;0,72;P
26/06/2025;0,70;P
27/06/2025;0,70;P
28/06/2025;0,70;P
29/06/2025;0,70;P
30/06/2025;0,70;P
01/07/2025;0,69;P
02/07/2025;0,74;P
03/07/2025;0,76;P
04/07/2025;0,71;P
05/07/2025;0,70;P
06/07/2025;0,75;P
07/07/2025;0,76;P
08/07/2025;0,68;P
09/07/2025;0,69;P
10/07/2025;0,68;P
11/07/2025;0,68;P
12/07/2025;0,69;P
13/07/2025;0,73;P
14/07/2025;0,70;P
15/07/2025;0,68;P
16/07/2025;0,67;P
17/07/2025;0,67;P
18/07/2025;0,68;P
19/07/2025;0,70;P
20/07/2025;0,69;P
21/07/2025;0,69;P
22/07/2025;0,70;P
23/07/2025;0,69;P
24/07/2025;0,70;P
25/07/2025;0,70;P
26/07/2025;0,70;P
27/07/2025;0,72;P
28/07/2025;0,73;P
29/07/2025;0,72;P
30/07/2025;0,67;P
31/07/2025;0,66;P
01/08/2025;0,65;P
02/08/2025;0,67;P
03/08/2025;0,70;P
04/08/2025;0,70;P
05/08/2025;0,69;P
06/08/2025;0,67;P
07/08/2025;0,66;P
08/08/2025;0,67;P
09/08/2025;0,66;P
10/08/2025;0,66;P
11/08/2025;0,67;P
12/08/2025;0,67;P
13/08/2025;0,66;P
14/08/2025;0,67;P
15/08/2025;0,68;P
16/08/2025;0,66;P
17/08/2025;0,66;P
18/08/2025;0,63;P
19/08/2025;0,68;P
20/08/2025;0,93;P
21/08/2025;0,79;P
22/08/2025;0,69;P
23/08/2025;0,70;P
24/08/2025;0,70;P
25/08/2025;0,67;P
26/08/2025;0,66;P
27/08/2025;0,66;P
28/08/2025;0,67;P
29/08/2025;0,71;P
30/08/2025;0,77;P
31/08/2025;0,75;P
01/09/2025;0,67;P
02/09/2025;0,76;P
03/09/2025;0,70;P
04/09/2025;0,66;P
05/09/2025;0,66;P
06/09/2025;0,67;P
07/09/2025;0,67;P
08/09/2025;0,66;P
09/09/2025;0,66;P
10/09/2025;0,77;P
11/09/2025;0,89;P
12/09/2025;0,73;P
13/09/2025;0,69;P
14/09/2025;0,69;P
15/09/2025;0,66;P
16/09/2025;0,66;P
17/09/2025;0,66;P
18/09/2025;0,67;P
19/09/2025;0,67;P
20/09/2025;0,66;P
21/09/2025;0,66;P
22/09/2025;0,74;P
23/09/2025;0,88;P
24/09/2025;0,77;P
25/09/2025;0,82;P
26/09/2025;0,77;P
27/09/2025;0,72;P
28/09/2025;0,71;P
29/09/2025;0,72;P
30/09/2025;0,67;P
01/10/2025;0,69;P
02/10/2025;0,71;P
03/10/2025;0,68;P
04/10/2025;0,66;P
05/10/2025;0,68;P
06/10/2025;0,66;P
07/10/2025;0,68;P
08/10/2025;0,66;P
09/10/2025;0,67;P
10/10/2025;0,68;P
11/10/2025;0,68;P
12/10/2025;0,67;P
13/10/2025;0,67;P
14/10/2025;0,67;P
15/10/2025;0,67;P
16/10/2025;0,67;P
17/10/2025;0,67;P
18/10/2025;0,67;P
19/10/2025;0,67;P
20/10/2025;0,65;P
21/10/2025;0,64;P
22/10/2025;0,74;P
23/10/2025;0,90;P
24/10/2025;1,07;P
25/10/2025;0,87;P
26/10/2025;0,83;P
27/10/2025;0,79;P
28/10/2025;0,72;P
29/10/2025;0,70;P
30/10/2025;0,70;P
31/10/2025;1,16;P
01/11/2025;1,05;P
02/11/2025;0,98;P
03/11/2025;0,89;P
04/11/2025;0,82;P
05/11/2025;0,80;P
06/11/2025;0,71;P
07/11/2025;0,73;P
08/11/2025;0,71;P
09/11/2025;0,72;P
10/11/2025;0,50;P
11/11/2025;0,60;P
12/11/2025;0,75;P
13/11/2025;0,72;P
14/11/2025;0,68;P
15/11/2025;0,65;P
16/11/2025;0,62;P
17/11/2025;0,77;P
18/11/2025;1,00;P
19/11/2025;0,93;P
20/11/2025;0,91;P
21/11/2025;0,99;P
22/11/2025;1,16;P
23/11/2025;0,98;P
24/11/2025;0,94;P
25/11/2025;1,81;P
26/11/2025;1,41;P
27/11/2025;1,25;P
28/11/2025;1,11;P
29/11/2025;1,04;P
30/11/2025;0,95;P
01/12/2025;0,92;P
02/12/2025;0,88;P
03/12/2025;0,77;P
04/12/2025;0,82;P
05/12/2025;0,81;P
06/12/2025;0,78;P
07/12/2025;0,77;P
08/12/2025;0,81;P
09/12/2025;0,76;P
10/12/2025;0,70;P
11/12/2025;0,71;P
12/12/2025;0,71;P
13/12/2025;0,72;P
14/12/2025;0,71;P
15/12/2025;0,71;P
16/12/2025;0,71;P
17/12/2025;0,76;P
18/12/2025;0,81;P
19/12/2025;0,78;P
20/12/2025;0,73;P
21/12/2025;0,66;P
22/12/2025;0,65;P
23/12/2025;0,69;P
24/12/2025;0,82;P
25/12/2025;1,13;P
26/12/2025;1,22;P
27/12/2025;1,13;P
28/12/2025;1,01;P
29/12/2025;0,96;P
30/12/2025;0,90;P
31/12/2025;0,90;P
01/01/2026;0,90;P
02/01/2026;0,82;P
03/01/2026;0,78;P
04/01/2026;0,78;P
05/01/2026;0,83;P
06/01/2026;0,95;P
07/01/2026;1,12;P
08/01/2026;1,07;P
09/01/2026;1,09;P
10/01/2026;1,31;P
11/01/2026;1,29;P
12/01/2026;1,27;P
13/01/2026;1,17;P
14/01/2026;1,13;P
15/01/2026;1,01;P
16/01/2026;1,01;P
17/01/2026;1,02;P
18/01/2026;1,01;P
19/01/2026;1,00;P
20/01/2026;0,92;P
21/01/2026;0,84;P
22/01/2026;0,87;P
23/01/2026;0,75;P
24/01/2026;0,99;P
25/01/2026;1,30;P
26/01/2026;1,41;P
27/01/2026;1,28;P
28/01/2026;1,50;P
29/01/2026;1,84;P
30/01/2026;1,41;P
31/01/2026;1,29;P
01/02/2026;1,29;P
02/02/2026;1,23;P
03/02/2026;1,24;P
04/02/2026;1,64;P
05/02/2026;1,77;P
06/02/2026;1,64;P
07/02/2026;1,68;P
08/02/2026;1,74;P
09/02/2026;1,47;P
10/02/2026;1,31;P
11/02/2026;1,29;P
12/02/2026;1,37;P
13/02/2026;1,37;P
14/02/2026;1,28;P
15/02/2026;1,37;P
16/02/2026;1,37;P
17/02/2026;1,42;P
18/02/2026;1,41;P
19/02/2026;1,30;P
20/02/2026;1,36;P
21/02/2026;1,34;P
22/02/2026;1,30;P
23/02/2026;1,19;P
24/02/2026;1,16;P
25/02/2026;1,16;P
26/02/2026;1,13;P
27/02/2026;1,09;P
28/02/2026;1,06;P
01/03/2026;1,04;P
02/03/2026;0,95;P
03/03/2026;0,95;P
04/03/2026;1,02;P
05/03/2026;0,92;P
06/03/2026;0,89;P
07/03/2026;0,88;P
08/03/2026;0,85;P
09/03/2026;0,80;P
10/03/2026;0,78;P
11/03/2026;0,80;P
12/03/2026;1,11;P
13/03/2026;1,07;P
14/03/2026;0,87;P
15/03/2026;0,83;P
16/03/2026;0,90;P
17/03/2026;0,86;P
18/03/2026;0,89;P
19/03/2026;0,91;P
20/03/2026;0,89;P
21/03/2026;0,85;P
22/03/2026;0,83;P
23/03/2026;0,84;P
24/03/2026;0,84;P
25/03/2026;0,77;P
26/03/2026;0,88;P
27/03/2026;1,17;P
28/03/2026;1,14;P
29/03/2026;1,04;P
30/03/2026;1,14;P
31/03/2026;1,06;P
01/04/2026;1,06;P
02/04/2026;0,99;P
03/04/2026;1,02;P
04/04/2026;1,00;P
05/04/2026;0,98;P
06/04/2026;0,96;P
07/04/2026;0,93;P
08/04/2026;0,86;P
09/04/2026;0,81;P
10/04/2026;0,77;P
11/04/2026;0,72;P
12/04/2026;0,69;P
13/04/2026;0,70;P
14/04/2026;0,85;P
15/04/2026;0,89;P
16/04/2026;0,89;P
17/04/2026;0,86;P
18/04/2026;0,84;P
19/04/2026;0,81;P
20/04/2026;0,77;P
21/04/2026;0,77;P
22/04/2026;0,83;P
23/04/2026;0,87;P
24/04/2026;0,83;P
25/04/2026;0,78;P
26/04/2026;0,74;P
27/04/2026;0,73;P
28/04/2026;0,77;P
29/04/2026;0,73;P
30/04/2026;0,72;P
01/05/2026;0,79;P
02/05/2026;0,78;P
03/05/2026;0,73;P
04/05/2026;0,72;P
05/05/2026;0,90;P
06/05/2026;1,41;P
07/05/2026;1,37;P
08/05/2026;1,17;P
09/05/2026;1,05;P
10/05/2026;1,01;P
11/05/2026;0,97;P
12/05/2026;0,94;P
13/05/2026;0,97;P
14/05/2026;0,96;P
15/05/2026;0,99;P
16/05/2026;1,19;P
17/05/2026;1,16;P
18/05/2026;1,03;P
19/05/2026;0,96;P
20/05/2026;1,02;P
21/05/2026;0,79;P
22/05/2026;0,82;P
23/05/2026;0,74;P
24/05/2026;0,70;P
25/05/2026;0,73;P
26/05/2026;0,70;P
27/05/2026;0,66;P
28/05/2026;0,67;P
29/05/2026;0,76;P
30/05/2026;0,74;P
31/05/2026;0,70;P
01/06/2026;0,70;P
02/06/2026;0,74;P
03/06/2026;0,92;P
04/06/2026;0,85;P
05/06/2026;0,83;P
06/06/2026;0,83;P
07/06/2026;0,85;P
08/06/2026;0,79;P
09/06/2026;0,72;P
10/06/2026;0,73;P
11/06/2026;0,76;P
