"Stazione";"Firenzuola Coniale"
"Codice";"TOS03004373"
"Comune";"Firenzuola"
"Provincia";"FI"
"GB [m]";"E";1696297;"N";4891714
"WGS84 [°]";"Lat";44.152;"Lon";11.454
"Quota [m]";279,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Livello [m]";"Tipo Dato"
13/01/2023;0,62;V
14/01/2023;0,58;V
15/01/2023;0,58;V
16/01/2023;;@
17/01/2023;1,05;V
18/01/2023;1,14;V
19/01/2023;0,96;V
20/01/2023;0,84;V
21/01/2023;0,76;V
22/01/2023;0,75;V
23/01/2023;0,85;V
24/01/2023;0,85;V
25/01/2023;0,97;V
26/01/2023;0,90;V
27/01/2023;0,79;V
28/01/2023;0,73;V
29/01/2023;0,68;V
30/01/2023;0,66;V
31/01/2023;0,66;V
01/02/2023;0,69;V
02/02/2023;0,76;V
03/02/2023;0,76;V
04/02/2023;0,79;V
05/02/2023;0,75;V
06/02/2023;0,69;V
07/02/2023;0,65;V
08/02/2023;0,62;V
09/02/2023;0,59;V
10/02/2023;0,57;V
11/02/2023;0,56;V
12/02/2023;0,55;V
13/02/2023;0,55;V
14/02/2023;0,55;V
15/02/2023;0,55;V
16/02/2023;0,56;V
17/02/2023;0,56;V
18/02/2023;0,56;V
19/02/2023;0,60;V
20/02/2023;0,59;V
21/02/2023;0,57;V
22/02/2023;0,55;V
23/02/2023;0,54;V
24/02/2023;0,53;V
25/02/2023;0,53;V
26/02/2023;0,87;V
27/02/2023;0,82;V
28/02/2023;0,75;V
01/03/2023;0,75;V
02/03/2023;0,81;V
03/03/2023;0,95;V
04/03/2023;0,92;V
05/03/2023;0,85;V
06/03/2023;0,88;V
07/03/2023;0,87;V
08/03/2023;0,83;V
09/03/2023;0,78;V
10/03/2023;0,82;V
11/03/2023;0,77;V
12/03/2023;0,71;V
13/03/2023;0,66;V
14/03/2023;0,66;V
15/03/2023;0,71;V
16/03/2023;0,66;V
17/03/2023;0,64;V
18/03/2023;0,61;V
19/03/2023;0,60;V
20/03/2023;1,19;V
21/03/2023;0,84;V
22/03/2023;0,74;V
23/03/2023;0,69;V
24/03/2023;0,65;V
25/03/2023;0,62;V
26/03/2023;0,61;V
27/03/2023;0,63;V
28/03/2023;0,59;V
29/03/2023;0,58;V
30/03/2023;0,57;V
31/03/2023;0,57;V
01/04/2023;0,65;V
02/04/2023;0,60;V
03/04/2023;0,58;V
04/04/2023;0,56;V
05/04/2023;0,55;V
06/04/2023;0,53;V
07/04/2023;0,52;V
08/04/2023;0,52;V
09/04/2023;0,52;V
10/04/2023;0,50;V
11/04/2023;0,50;V
12/04/2023;0,50;V
13/04/2023;0,49;V
14/04/2023;0,52;V
15/04/2023;0,51;V
16/04/2023;0,50;V
17/04/2023;0,50;V
18/04/2023;0,48;V
19/04/2023;0,48;V
20/04/2023;0,47;V
21/04/2023;0,47;V
22/04/2023;0,46;V
23/04/2023;0,46;V
24/04/2023;0,47;V
25/04/2023;0,47;V
26/04/2023;0,46;V
27/04/2023;0,45;V
28/04/2023;0,44;V
29/04/2023;0,44;V
30/04/2023;0,45;V
01/05/2023;0,47;V
02/05/2023;1,45;V
03/05/2023;1,18;V
04/05/2023;0,85;V
05/05/2023;0,72;V
06/05/2023;0,65;V
07/05/2023;0,61;V
08/05/2023;0,59;V
09/05/2023;0,58;V
10/05/2023;0,67;V
11/05/2023;0,70;V
12/05/2023;0,67;V
13/05/2023;0,70;V
14/05/2023;0,79;V
15/05/2023;0,72;V
16/05/2023;1,97;V
17/05/2023;2,00;V
18/05/2023;1,13;V
19/05/2023;1,04;V
20/05/2023;1,06;V
21/05/2023;0,95;V
22/05/2023;0,83;V
23/05/2023;0,76;V
24/05/2023;0,71;V
25/05/2023;0,69;V
26/05/2023;0,66;V
27/05/2023;0,63;V
28/05/2023;0,61;V
29/05/2023;0,60;V
30/05/2023;0,58;V
31/05/2023;0,57;V
01/06/2023;0,55;V
02/06/2023;0,56;V
03/06/2023;0,62;V
04/06/2023;0,61;V
05/06/2023;0,67;V
06/06/2023;0,73;V
07/06/2023;0,69;V
08/06/2023;0,65;V
09/06/2023;0,60;V
10/06/2023;0,63;V
11/06/2023;0,60;V
12/06/2023;0,55;V
13/06/2023;0,72;V
14/06/2023;0,75;V
15/06/2023;0,63;V
16/06/2023;0,57;V
17/06/2023;0,57;V
18/06/2023;0,53;V
19/06/2023;0,50;V
20/06/2023;0,49;V
21/06/2023;0,48;V
22/06/2023;0,47;V
23/06/2023;0,46;V
24/06/2023;0,46;V
25/06/2023;0,45;V
26/06/2023;0,44;V
27/06/2023;0,44;V
28/06/2023;0,44;V
29/06/2023;0,43;V
30/06/2023;0,44;V
01/07/2023;0,44;V
02/07/2023;0,42;V
03/07/2023;0,42;V
04/07/2023;0,42;V
05/07/2023;0,41;V
06/07/2023;0,45;V
07/07/2023;0,44;V
08/07/2023;0,41;V
09/07/2023;0,40;V
10/07/2023;0,39;V
11/07/2023;0,39;V
12/07/2023;0,39;V
13/07/2023;0,40;V
14/07/2023;0,40;V
15/07/2023;0,38;V
16/07/2023;0,37;V
17/07/2023;0,36;V
18/07/2023;0,36;V
19/07/2023;0,36;V
20/07/2023;0,37;V
21/07/2023;0,36;V
22/07/2023;0,36;V
23/07/2023;0,35;V
24/07/2023;0,36;V
25/07/2023;0,36;V
26/07/2023;0,35;V
27/07/2023;0,34;V
28/07/2023;0,35;V
29/07/2023;0,35;V
30/07/2023;0,34;V
31/07/2023;0,34;V
01/08/2023;0,35;V
02/08/2023;0,34;V
03/08/2023;0,34;V
04/08/2023;0,34;V
05/08/2023;0,36;V
06/08/2023;0,35;V
07/08/2023;0,33;V
08/08/2023;0,32;V
09/08/2023;0,32;V
10/08/2023;0,33;V
11/08/2023;0,32;V
12/08/2023;0,32;V
13/08/2023;0,32;V
14/08/2023;0,32;V
15/08/2023;0,32;V
16/08/2023;0,31;V
17/08/2023;0,32;V
18/08/2023;0,32;V
19/08/2023;0,31;V
20/08/2023;0,31;V
21/08/2023;0,30;V
22/08/2023;0,30;V
23/08/2023;0,29;V
24/08/2023;0,29;V
25/08/2023;0,29;V
26/08/2023;0,29;V
27/08/2023;0,29;V
28/08/2023;0,32;V
29/08/2023;0,33;V
30/08/2023;0,32;V
31/08/2023;0,30;V
01/09/2023;0,30;V
02/09/2023;0,30;V
03/09/2023;0,30;V
04/09/2023;0,30;V
05/09/2023;0,29;V
06/09/2023;0,29;V
07/09/2023;0,29;V
08/09/2023;0,29;V
09/09/2023;0,28;V
10/09/2023;0,28;V
11/09/2023;0,28;V
12/09/2023;0,28;V
13/09/2023;0,29;V
14/09/2023;0,28;V
15/09/2023;0,30;V
16/09/2023;0,29;V
17/09/2023;0,29;V
18/09/2023;0,29;V
19/09/2023;0,28;V
20/09/2023;0,28;V
21/09/2023;0,28;V
22/09/2023;0,31;V
23/09/2023;0,32;V
24/09/2023;0,30;V
25/09/2023;0,29;V
26/09/2023;0,29;V
27/09/2023;0,29;V
28/09/2023;0,28;V
29/09/2023;0,28;V
30/09/2023;0,28;V
01/10/2023;0,27;V
02/10/2023;0,28;V
03/10/2023;0,27;V
04/10/2023;0,28;V
05/10/2023;0,28;V
06/10/2023;0,28;V
07/10/2023;0,27;V
08/10/2023;0,27;V
09/10/2023;0,27;V
10/10/2023;0,27;V
11/10/2023;0,27;V
12/10/2023;0,27;V
13/10/2023;0,27;V
14/10/2023;0,27;V
15/10/2023;0,28;V
16/10/2023;0,28;V
17/10/2023;0,27;V
18/10/2023;0,29;V
19/10/2023;0,40;V
20/10/2023;0,37;V
21/10/2023;0,43;V
22/10/2023;0,35;V
23/10/2023;0,33;V
24/10/2023;0,43;V
25/10/2023;0,55;V
26/10/2023;0,53;V
27/10/2023;0,81;V
28/10/2023;0,56;V
29/10/2023;0,46;V
30/10/2023;0,81;V
31/10/2023;0,85;V
01/11/2023;0,60;V
02/11/2023;1,40;V
03/11/2023;1,63;V
04/11/2023;0,92;V
05/11/2023;1,63;V
06/11/2023;0,89;V
07/11/2023;0,76;V
08/11/2023;0,69;V
09/11/2023;0,65;V
10/11/2023;0,85;V
11/11/2023;0,88;V
12/11/2023;0,73;V
13/11/2023;0,68;V
14/11/2023;0,64;V
15/11/2023;0,63;V
16/11/2023;0,62;V
17/11/2023;0,60;V
18/11/2023;0,59;V
19/11/2023;0,58;V
20/11/2023;0,58;V
21/11/2023;0,67;V
22/11/2023;0,81;V
23/11/2023;0,70;V
24/11/2023;0,65;V
25/11/2023;0,62;V
26/11/2023;0,60;V
27/11/2023;0,58;V
28/11/2023;0,59;V
29/11/2023;0,58;V
30/11/2023;1,16;V
01/12/2023;1,25;V
02/12/2023;1,32;V
03/12/2023;1,11;V
04/12/2023;0,87;V
05/12/2023;1,22;V
06/12/2023;0,94;V
07/12/2023;0,80;V
08/12/2023;0,74;V
09/12/2023;0,71;V
10/12/2023;0,70;V
11/12/2023;0,69;V
12/12/2023;0,78;V
13/12/2023;1,05;V
14/12/2023;0,95;V
15/12/2023;0,80;V
16/12/2023;0,73;V
17/12/2023;0,69;V
18/12/2023;0,67;V
19/12/2023;0,64;V
20/12/2023;0,64;V
21/12/2023;0,62;V
22/12/2023;0,61;V
23/12/2023;0,59;V
24/12/2023;0,58;V
25/12/2023;0,58;V
26/12/2023;0,57;V
27/12/2023;0,57;V
28/12/2023;0,55;V
29/12/2023;0,55;V
30/12/2023;0,56;V
31/12/2023;0,61;V
01/01/2024;0,75;V
02/01/2024;0,68;V
03/01/2024;0,68;V
04/01/2024;0,64;V
05/01/2024;0,68;V
06/01/2024;1,39;V
07/01/2024;1,36;V
08/01/2024;1,18;V
09/01/2024;0,91;V
10/01/2024;0,80;V
11/01/2024;0,74;V
12/01/2024;0,70;V
13/01/2024;0,68;V
14/01/2024;0,66;V
15/01/2024;0,65;V
16/01/2024;0,64;V
17/01/2024;0,90;V
18/01/2024;1,23;V
19/01/2024;0,87;V
20/01/2024;0,77;V
21/01/2024;0,72;V
22/01/2024;0,69;V
23/01/2024;0,67;V
24/01/2024;0,66;V
25/01/2024;0,64;V
26/01/2024;0,64;V
27/01/2024;0,62;V
28/01/2024;0,61;V
29/01/2024;0,60;V
30/01/2024;0,59;V
31/01/2024;0,59;V
01/02/2024;0,58;V
02/02/2024;0,58;V
03/02/2024;0,57;V
04/02/2024;0,56;V
05/02/2024;0,56;V
06/02/2024;0,55;V
07/02/2024;0,55;V
08/02/2024;0,55;V
09/02/2024;0,55;V
10/02/2024;0,96;V
11/02/2024;1,16;V
12/02/2024;0,83;V
13/02/2024;0,73;V
14/02/2024;0,68;V
15/02/2024;0,65;V
16/02/2024;0,64;V
17/02/2024;0,62;V
18/02/2024;0,61;V
19/02/2024;0,60;V
20/02/2024;0,59;V
21/02/2024;0,58;V
22/02/2024;0,58;V
23/02/2024;0,86;V
24/02/2024;0,88;V
25/02/2024;0,84;V
26/02/2024;0,76;V
27/02/2024;1,81;V
28/02/2024;1,25;V
29/02/2024;1,13;V
01/03/2024;1,24;V
02/03/2024;1,14;V
03/03/2024;0,93;V
04/03/2024;0,98;V
05/03/2024;0,85;V
06/03/2024;0,78;V
07/03/2024;0,74;V
08/03/2024;0,71;V
09/03/2024;0,80;V
10/03/2024;1,19;V
11/03/2024;1,00;V
12/03/2024;0,87;V
13/03/2024;0,79;V
14/03/2024;0,74;V
15/03/2024;0,71;V
16/03/2024;0,69;V
17/03/2024;0,67;V
18/03/2024;0,65;V
19/03/2024;0,64;V
20/03/2024;0,62;V
21/03/2024;0,62;V
22/03/2024;0,61;V
23/03/2024;0,61;V
24/03/2024;0,59;V
25/03/2024;0,59;V
26/03/2024;0,61;V
27/03/2024;0,91;V
28/03/2024;1,31;V
29/03/2024;1,04;V
30/03/2024;0,82;V
31/03/2024;0,76;V
01/04/2024;0,86;V
02/04/2024;0,80;V
03/04/2024;0,73;V
04/04/2024;0,69;V
05/04/2024;0,66;V
06/04/2024;0,64;V
07/04/2024;0,63;V
08/04/2024;0,61;V
09/04/2024;0,60;V
10/04/2024;0,62;V
11/04/2024;0,64;V
12/04/2024;0,60;V
13/04/2024;0,58;V
14/04/2024;0,57;V
15/04/2024;0,56;V
16/04/2024;0,55;V
17/04/2024;0,55;V
18/04/2024;0,56;V
19/04/2024;0,56;V
20/04/2024;0,55;V
21/04/2024;0,56;V
22/04/2024;0,63;V
23/04/2024;0,77;V
24/04/2024;0,73;V
25/04/2024;0,65;V
26/04/2024;0,61;V
27/04/2024;0,59;V
28/04/2024;0,58;V
29/04/2024;0,56;V
30/04/2024;0,55;V
01/05/2024;0,61;V
02/05/2024;0,89;V
03/05/2024;0,78;V
04/05/2024;0,68;V
05/05/2024;0,63;V
06/05/2024;0,61;V
07/05/2024;0,61;V
08/05/2024;0,63;V
09/05/2024;0,59;V
10/05/2024;0,57;V
11/05/2024;0,55;V
12/05/2024;0,53;V
13/05/2024;0,52;V
14/05/2024;0,52;V
15/05/2024;0,53;V
16/05/2024;0,53;V
17/05/2024;0,52;V
18/05/2024;0,50;V
19/05/2024;0,51;V
20/05/2024;0,55;V
21/05/2024;0,67;V
22/05/2024;0,58;V
23/05/2024;0,54;V
24/05/2024;0,51;V
25/05/2024;0,51;V
26/05/2024;0,50;V
27/05/2024;0,49;V
28/05/2024;0,50;V
29/05/2024;0,49;V
30/05/2024;0,49;V
31/05/2024;0,50;V
01/06/2024;0,48;V
02/06/2024;0,47;V
03/06/2024;0,49;V
04/06/2024;0,47;V
05/06/2024;0,46;V
06/06/2024;0,46;V
07/06/2024;0,45;V
08/06/2024;0,45;V
09/06/2024;0,45;V
10/06/2024;0,47;V
11/06/2024;0,45;V
12/06/2024;0,44;V
13/06/2024;0,46;V
14/06/2024;0,45;V
15/06/2024;0,45;V
16/06/2024;0,43;V
17/06/2024;0,42;V
18/06/2024;0,42;V
19/06/2024;0,43;V
20/06/2024;0,43;V
21/06/2024;0,44;V
22/06/2024;0,42;V
23/06/2024;0,43;V
24/06/2024;1,08;V
25/06/2024;1,26;V
26/06/2024;0,90;V
27/06/2024;0,70;V
28/06/2024;0,59;V
29/06/2024;0,55;V
30/06/2024;0,51;V
01/07/2024;0,49;V
02/07/2024;0,48;V
03/07/2024;0,49;V
04/07/2024;0,48;V
05/07/2024;0,45;V
06/07/2024;0,45;V
07/07/2024;0,44;V
08/07/2024;0,43;V
09/07/2024;0,43;V
10/07/2024;0,42;V
11/07/2024;0,41;V
12/07/2024;0,41;V
13/07/2024;0,40;V
14/07/2024;0,39;V
15/07/2024;0,39;V
16/07/2024;0,39;V
17/07/2024;0,38;V
18/07/2024;0,38;V
19/07/2024;0,39;V
20/07/2024;0,39;V
21/07/2024;0,38;V
22/07/2024;0,42;V
23/07/2024;0,39;V
24/07/2024;0,39;V
25/07/2024;0,38;V
26/07/2024;0,37;V
27/07/2024;0,36;V
28/07/2024;0,36;V
29/07/2024;0,37;V
30/07/2024;0,36;V
31/07/2024;0,35;V
01/08/2024;0,36;V
02/08/2024;0,35;V
03/08/2024;0,45;V
04/08/2024;0,40;V
05/08/2024;0,37;V
06/08/2024;0,36;V
07/08/2024;0,36;V
08/08/2024;0,35;V
09/08/2024;0,36;V
10/08/2024;0,35;V
11/08/2024;0,35;V
12/08/2024;0,35;V
13/08/2024;0,35;V
14/08/2024;0,35;V
15/08/2024;0,37;V
16/08/2024;0,36;V
17/08/2024;0,36;V
18/08/2024;0,36;V
19/08/2024;0,38;V
20/08/2024;0,39;V
21/08/2024;0,37;V
22/08/2024;0,36;V
23/08/2024;0,35;V
24/08/2024;0,35;V
25/08/2024;0,34;V
26/08/2024;0,35;V
27/08/2024;0,36;V
28/08/2024;0,36;V
29/08/2024;0,35;V
30/08/2024;0,35;V
31/08/2024;0,34;V
01/09/2024;0,35;V
02/09/2024;0,35;V
03/09/2024;0,35;V
04/09/2024;0,37;V
05/09/2024;0,37;V
06/09/2024;0,35;V
07/09/2024;0,35;V
08/09/2024;0,52;V
09/09/2024;0,64;V
10/09/2024;0,44;V
11/09/2024;0,40;V
12/09/2024;0,39;V
13/09/2024;0,40;V
14/09/2024;0,38;V
15/09/2024;0,37;V
16/09/2024;0,37;V
17/09/2024;0,42;V
18/09/2024;1,26;V
19/09/2024;1,27;V
20/09/2024;0,72;V
21/09/2024;0,61;V
22/09/2024;0,54;V
23/09/2024;0,51;V
24/09/2024;0,52;V
25/09/2024;0,48;V
26/09/2024;0,46;V
27/09/2024;0,45;V
28/09/2024;0,43;V
29/09/2024;0,42;V
30/09/2024;0,42;V
01/10/2024;0,43;V
02/10/2024;0,47;V
03/10/2024;1,25;V
04/10/2024;0,92;V
05/10/2024;0,69;V
06/10/2024;0,60;V
07/10/2024;0,56;V
08/10/2024;0,86;V
09/10/2024;0,94;V
10/10/2024;0,91;V
11/10/2024;0,80;V
12/10/2024;0,67;V
13/10/2024;0,62;V
14/10/2024;0,58;V
15/10/2024;0,55;V
16/10/2024;0,55;V
17/10/2024;0,69;V
18/10/2024;1,40;V
19/10/2024;0,95;V
20/10/2024;1,32;V
21/10/2024;0,88;V
22/10/2024;0,76;V
23/10/2024;0,96;V
24/10/2024;1,15;V
25/10/2024;0,90;V
26/10/2024;0,90;V
27/10/2024;0,77;V
28/10/2024;0,71;V
29/10/2024;0,66;V
30/10/2024;0,63;V
31/10/2024;0,61;V
01/11/2024;0,59;V
02/11/2024;0,57;V
03/11/2024;0,57;V
04/11/2024;0,55;V
05/11/2024;0,55;V
06/11/2024;0,53;V
07/11/2024;0,52;V
08/11/2024;0,52;V
09/11/2024;0,52;V
10/11/2024;0,51;V
11/11/2024;0,50;V
12/11/2024;0,50;V
13/11/2024;0,49;V
14/11/2024;0,50;V
15/11/2024;0,49;V
16/11/2024;0,49;V
17/11/2024;0,49;V
18/11/2024;0,49;V
19/11/2024;0,49;V
20/11/2024;0,59;V
21/11/2024;0,76;V
22/11/2024;1,42;V
23/11/2024;0,79;V
24/11/2024;0,68;V
25/11/2024;0,64;V
26/11/2024;0,62;V
27/11/2024;0,68;V
28/11/2024;0,65;V
29/11/2024;0,61;V
30/11/2024;0,59;V
01/12/2024;0,57;V
02/12/2024;0,56;V
03/12/2024;0,56;V
04/12/2024;0,56;V
05/12/2024;0,55;V
06/12/2024;0,55;V
07/12/2024;0,54;V
08/12/2024;0,91;V
09/12/2024;1,16;V
10/12/2024;1,02;V
11/12/2024;0,90;V
12/12/2024;0,79;V
13/12/2024;0,75;V
14/12/2024;0,89;V
15/12/2024;0,80;V
16/12/2024;0,73;V
17/12/2024;0,72;V
18/12/2024;0,73;V
19/12/2024;0,75;V
20/12/2024;1,26;V
21/12/2024;0,92;V
22/12/2024;0,81;V
23/12/2024;0,80;V
24/12/2024;0,73;V
25/12/2024;0,69;V
26/12/2024;0,66;V
27/12/2024;0,64;V
28/12/2024;0,62;V
29/12/2024;0,61;V
30/12/2024;0,61;V
31/12/2024;0,60;V
01/01/2025;0,59;P
02/01/2025;0,59;P
03/01/2025;0,88;P
04/01/2025;0,77;P
05/01/2025;0,72;P
06/01/2025;0,76;P
07/01/2025;0,90;P
08/01/2025;0,84;P
09/01/2025;1,12;P
10/01/2025;0,93;P
11/01/2025;0,80;P
12/01/2025;0,74;P
13/01/2025;0,70;P
14/01/2025;0,67;P
15/01/2025;0,64;P
16/01/2025;0,63;P
17/01/2025;0,62;P
18/01/2025;0,60;P
19/01/2025;0,59;P
20/01/2025;0,59;P
21/01/2025;0,64;P
22/01/2025;0,63;P
23/01/2025;0,82;P
24/01/2025;0,87;P
25/01/2025;0,73;P
26/01/2025;0,79;P
27/01/2025;0,80;P
28/01/2025;1,64;P
29/01/2025;1,05;P
30/01/2025;0,85;P
31/01/2025;0,92;P
01/02/2025;1,52;P
02/02/2025;0,96;P
03/02/2025;0,82;P
04/02/2025;0,76;P
05/02/2025;0,71;P
06/02/2025;0,69;P
07/02/2025;0,67;P
08/02/2025;0,65;P
09/02/2025;1,01;P
10/02/2025;0,78;P
11/02/2025;0,72;P
12/02/2025;0,77;P
13/02/2025;0,86;P
14/02/2025;1,09;P
15/02/2025;0,99;P
16/02/2025;0,83;P
17/02/2025;0,76;P
18/02/2025;0,72;P
19/02/2025;0,69;P
20/02/2025;0,67;P
21/02/2025;0,64;P
22/02/2025;0,65;P
23/02/2025;0,66;P
24/02/2025;0,69;P
25/02/2025;0,71;P
26/02/2025;0,93;P
27/02/2025;0,81;P
28/02/2025;0,73;P
01/03/2025;0,87;P
02/03/2025;0,79;P
03/03/2025;0,72;P
04/03/2025;0,68;P
05/03/2025;0,65;P
06/03/2025;0,63;P
07/03/2025;0,61;P
08/03/2025;0,60;P
09/03/2025;0,59;P
10/03/2025;0,77;P
11/03/2025;0,69;P
12/03/2025;1,41;P
13/03/2025;1,28;P
14/03/2025;2,38;P
15/03/2025;1,67;P
16/03/2025;1,17;P
17/03/2025;0,93;P
18/03/2025;0,83;P
19/03/2025;0,77;P
20/03/2025;0,73;P
21/03/2025;0,71;P
22/03/2025;0,74;P
23/03/2025;0,83;P
24/03/2025;0,73;P
25/03/2025;0,77;P
26/03/2025;0,75;P
27/03/2025;0,86;P
28/03/2025;0,95;P
29/03/2025;0,95;P
30/03/2025;0,94;P
31/03/2025;0,79;P
01/04/2025;0,74;P
02/04/2025;0,72;P
03/04/2025;0,68;P
04/04/2025;0,66;P
05/04/2025;0,64;P
06/04/2025;0,63;P
07/04/2025;0,61;P
08/04/2025;0,60;P
09/04/2025;0,59;P
10/04/2025;0,58;P
11/04/2025;0,57;P
12/04/2025;0,56;P
13/04/2025;0,58;P
14/04/2025;0,89;P
15/04/2025;1,59;P
16/04/2025;0,92;P
17/04/2025;1,07;P
18/04/2025;0,95;P
19/04/2025;0,79;P
20/04/2025;0,73;P
21/04/2025;0,69;P
22/04/2025;0,71;P
23/04/2025;0,71;P
24/04/2025;0,67;P
25/04/2025;0,64;P
26/04/2025;0,61;P
27/04/2025;0,60;P
28/04/2025;0,58;P
29/04/2025;0,57;P
30/04/2025;0,55;P
01/05/2025;0,54;P
02/05/2025;0,53;P
03/05/2025;0,52;P
04/05/2025;0,52;P
05/05/2025;0,69;P
06/05/2025;0,71;P
07/05/2025;0,60;P
08/05/2025;0,56;P
09/05/2025;0,56;P
10/05/2025;0,54;P
11/05/2025;0,52;P
12/05/2025;0,52;P
13/05/2025;0,51;P
14/05/2025;0,49;P
15/05/2025;0,48;P
16/05/2025;0,73;P
17/05/2025;0,56;P
18/05/2025;0,52;P
19/05/2025;0,50;P
20/05/2025;0,50;P
21/05/2025;0,60;P
22/05/2025;0,55;P
23/05/2025;0,55;P
24/05/2025;0,52;P
25/05/2025;0,49;P
26/05/2025;0,48;P
27/05/2025;0,48;P
28/05/2025;0,46;P
29/05/2025;0,45;P
30/05/2025;0,44;P
31/05/2025;0,44;P
01/06/2025;0,43;P
02/06/2025;0,43;P
03/06/2025;0,42;P
04/06/2025;0,42;P
05/06/2025;0,42;P
06/06/2025;0,41;P
07/06/2025;0,41;P
08/06/2025;0,41;P
09/06/2025;0,41;P
10/06/2025;0,40;P
11/06/2025;0,40;P
12/06/2025;0,40;P
13/06/2025;0,39;P
14/06/2025;0,39;P
15/06/2025;0,39;P
16/06/2025;0,39;P
17/06/2025;0,41;P
18/06/2025;0,40;P
19/06/2025;0,39;P
20/06/2025;0,39;P
21/06/2025;0,38;P
22/06/2025;0,38;P
23/06/2025;0,37;P
24/06/2025;0,37;P
25/06/2025;0,36;P
26/06/2025;0,37;P
27/06/2025;0,36;P
28/06/2025;0,36;P
29/06/2025;0,36;P
30/06/2025;0,36;P
01/07/2025;0,36;P
02/07/2025;0,36;P
03/07/2025;0,37;P
04/07/2025;0,35;P
05/07/2025;0,36;P
06/07/2025;0,37;P
07/07/2025;0,36;P
08/07/2025;0,37;P
09/07/2025;0,35;P
10/07/2025;0,35;P
11/07/2025;0,34;P
12/07/2025;0,35;P
13/07/2025;0,35;P
14/07/2025;0,34;P
15/07/2025;0,34;P
16/07/2025;0,35;P
17/07/2025;0,35;P
18/07/2025;0,33;P
19/07/2025;0,34;P
20/07/2025;0,34;P
21/07/2025;0,35;P
22/07/2025;0,33;P
23/07/2025;0,33;P
24/07/2025;0,33;P
25/07/2025;0,33;P
26/07/2025;0,39;P
27/07/2025;0,35;P
28/07/2025;0,36;P
29/07/2025;0,37;P
30/07/2025;0,34;P
31/07/2025;0,33;P
01/08/2025;0,33;P
02/08/2025;0,34;P
03/08/2025;0,34;P
04/08/2025;0,33;P
05/08/2025;0,33;P
06/08/2025;0,33;P
07/08/2025;0,33;P
08/08/2025;0,33;P
09/08/2025;0,34;P
10/08/2025;0,33;P
11/08/2025;0,33;P
12/08/2025;0,33;P
13/08/2025;0,32;P
14/08/2025;0,33;P
15/08/2025;0,32;P
16/08/2025;0,31;P
17/08/2025;0,32;P
18/08/2025;0,32;P
19/08/2025;0,33;P
20/08/2025;0,34;P
21/08/2025;0,37;P
22/08/2025;0,34;P
23/08/2025;0,35;P
24/08/2025;0,36;P
25/08/2025;0,34;P
26/08/2025;0,33;P
27/08/2025;0,33;P
28/08/2025;0,33;P
29/08/2025;0,35;P
30/08/2025;0,36;P
31/08/2025;0,34;P
01/09/2025;0,33;P
02/09/2025;0,50;P
03/09/2025;0,38;P
04/09/2025;0,36;P
05/09/2025;0,34;P
06/09/2025;0,33;P
07/09/2025;0,33;P
08/09/2025;0,33;P
09/09/2025;0,40;P
10/09/2025;0,54;P
11/09/2025;0,42;P
12/09/2025;0,37;P
13/09/2025;0,36;P
14/09/2025;0,36;P
15/09/2025;0,35;P
16/09/2025;0,35;P
17/09/2025;0,34;P
18/09/2025;0,33;P
19/09/2025;0,33;P
20/09/2025;0,33;P
21/09/2025;0,32;P
22/09/2025;0,34;P
23/09/2025;0,35;P
24/09/2025;0,34;P
25/09/2025;0,33;P
26/09/2025;0,34;P
27/09/2025;0,35;P
28/09/2025;0,35;P
29/09/2025;0,33;P
30/09/2025;0,33;P
01/10/2025;0,36;P
02/10/2025;0,36;P
03/10/2025;0,34;P
04/10/2025;0,34;P
05/10/2025;0,37;P
06/10/2025;0,38;P
07/10/2025;0,35;P
08/10/2025;0,35;P
09/10/2025;0,35;P
10/10/2025;0,34;P
11/10/2025;0,34;P
12/10/2025;0,33;P
13/10/2025;0,33;P
14/10/2025;0,33;P
15/10/2025;0,33;P
16/10/2025;0,33;P
17/10/2025;0,32;P
18/10/2025;0,32;P
19/10/2025;0,32;P
20/10/2025;0,34;P
21/10/2025;0,43;P
22/10/2025;0,48;P
23/10/2025;0,82;P
24/10/2025;0,64;P
25/10/2025;0,52;P
26/10/2025;0,55;P
27/10/2025;0,51;P
28/10/2025;0,44;P
29/10/2025;0,41;P
30/10/2025;0,95;P
31/10/2025;0,93;P
01/11/2025;0,65;P
02/11/2025;0,57;P
03/11/2025;0,86;P
04/11/2025;0,62;P
05/11/2025;0,55;P
06/11/2025;0,51;P
07/11/2025;0,48;P
08/11/2025;0,45;P
09/11/2025;0,44;P
10/11/2025;0,42;P
11/11/2025;0,42;P
12/11/2025;0,41;P
13/11/2025;0,40;P
14/11/2025;0,40;P
15/11/2025;0,40;P
16/11/2025;0,75;P
17/11/2025;1,24;P
18/11/2025;0,92;P
19/11/2025;0,73;P
